aedes_ID	anopheles_ID	orthotype	OMAgroup
AAEL003120	AGAP006268	n:1	
AAEL003114	AGAP006193	n:m	
AAEL003114	AGAP006194	n:m	
AAEL003114	AGAP006195	n:m	339832
AAEL003114	AGAP006196	n:m	
AAEL003114	AGAP006197	n:m	
AAEL003114	AGAP006198	n:m	
AAEL003114	AGAP006199	n:m	
AAEL003114	AGAP006200	n:m	
AAEL003114	AGAP006201	n:m	
AAEL003132	AGAP008725	n:1	
AAEL003147	AGAP003566	1:1	270433
AAEL003130	AGAP010557	1:1	853733
AAEL003143	AGAP010556	1:1	530073
AAEL003140	AGAP010575	1:1	650805
AAEL003133	AGAP011355	1:1	266114
AAEL003128	AGAP011356	1:1	280876
AAEL003148	AGAP011357	1:1	510223
AAEL003150	AGAP011750	1:1	793883
AAEL003135	AGAP011749	1:1	267206
AAEL003145	AGAP011745	1:1	788595
AAEL003136	AGAP012028	1:1	828609
AAEL003127	AGAP012029	1:1	548771
AAEL003170	AGAP001670	1:1	547330
AAEL003163	AGAP001671	n:1	813506
AAEL003173	AGAP001671	n:1	
AAEL003155	AGAP001672	1:1	529473
AAEL003165	AGAP004079	1:1	538065
AAEL003179	AGAP003462	1:1	
AAEL003161	AGAP003405	1:1	861339
AAEL003158	AGAP003406	1:1	533170
AAEL003156	AGAP004998	1:m	591699
AAEL003156	AGAP010775	1:m	
AAEL003154	AGAP003408	1:m	798252
AAEL003154	AGAP012641	1:m	
AAEL003167	AGAP010185	1:1	700102
AAEL003169	AGAP010184	1:1	
AAEL003162	AGAP010183	1:1	556858
AAEL003174	AGAP010181	1:1	
AAEL003157	AGAP010179	1:1	497637
AAEL003151	AGAP012690	1:1	848610
AAEL003193	AGAP003398	1:1	
AAEL003194	AGAP004109	1:1	808653
AAEL003209	AGAP004108	1:1	552264
AAEL003184	AGAP004107	n:1	
AAEL003184	AGAP004107	n:1	560438
AAEL003199	AGAP004106	1:1	789870
AAEL003204	AGAP010210	1:1	670970
AAEL003191	AGAP004105	1:1	834175
AAEL003192	AGAP004104	1:1	610270
AAEL003183	AGAP004103	1:1	508572
AAEL003206	AGAP003415	1:1	699340
AAEL003180	AGAP003416	1:1	843420
AAEL003195	AGAP001722	n:1	
AAEL003196	AGAP001722	n:1	
AAEL003181	AGAP001722	n:1	780952
AAEL003187	AGAP001722	n:1	
AAEL003201	AGAP001722	n:1	
AAEL003198	AGAP001723	1:1	781071
AAEL003188	AGAP001724	1:1	824799
AAEL003208	AGAP001716	1:1	854812
AAEL003202	AGAP001715	1:1	559527
AAEL003203	AGAP001713	1:1	782870
AAEL003272	AGAP009876	1:1	682229
AAEL003226	AGAP009875	1:1	682242
AAEL003235	AGAP009874	1:1	703954
AAEL003232	AGAP009872	n:m	660265
AAEL003232	AGAP009873	n:m	
AAEL003225	AGAP009872	n:m	
AAEL003225	AGAP009873	n:m	287506
AAEL003274	AGAP009869	n:1	
AAEL003259	AGAP009871	1:1	682228
AAEL003231	AGAP009869	n:1	682231
AAEL003221	AGAP009870	1:1	697096
AAEL003242	AGAP009869	n:1	
AAEL003256	AGAP009869	n:1	
AAEL003216	AGAP009868	1:1	686311
AAEL003254	AGAP009867	1:1	857572
AAEL003246	AGAP009161	1:1	786089
AAEL003269	AGAP009162	1:1	338360
AAEL003264	AGAP009163	1:1	262775
AAEL003263	AGAP009164	1:1	276126
AAEL003270	AGAP009165	n:1	834973
AAEL003245	AGAP009166	1:1	754765
AAEL003282	AGAP009032	n:1	
AAEL003215	AGAP009882	1:1	497806
AAEL003268	AGAP009881	n:1	643348
AAEL003244	AGAP008272	1:1	547637
AAEL003273	AGAP009880	1:1	547320
AAEL003210	AGAP009651	1:1	
AAEL003265	AGAP008525	1:1	275070
AAEL003217	AGAP008526	1:1	830876
AAEL003234	AGAP000851	1:1	843188
AAEL003229	AGAP005290	1:1	747591
AAEL003224	AAT07311.1	1:1	830970
AAEL003237	AGAP009266	1:1	538070
AAEL003214	AGAP005283	1:1	759240
AAEL003211	AGAP008143	1:1	801200
AAEL003228	AGAP006993	1:1	547623
AAEL003213	AGAP005282	1:1	855250
AAEL003220	AGAP005279	1:1	
AAEL003267	AGAP005275	1:1	
AAEL003247	AGAP005274	1:1	727438
AAEL003262	AGAP005273	1:1	559348
AAEL003271	AGAP005271	1:1	829519
AAEL003230	AGAP005270	1:1	860813
AAEL003275	AGAP005269	1:1	609976
AAEL003257	AGAP005268	1:1	336254
AAEL003243	AGAP004855	1:1	
AAEL003280	AGAP009211	n:m	
AAEL003280	AGAP009214	n:m	
AAEL003280	AGAP009215	n:m	
AAEL003280	AGAP009220	n:m	
AAEL003281	AGAP005267	1:1	775025
AAEL003238	AGAP004856	n:1	514619
AAEL003276	AGAP010545	n:m	
AAEL003276	AGAP011719	n:m	
AAEL003276	AGAP012020	n:m	
AAEL003276	AGAP012022	n:m	
AAEL003276	AGAP008403	n:m	
AAEL003276	AGAP009249	n:m	
AAEL003251	AGAP004859	n:1	
AAEL003307	AGAP008077	n:1	
AAEL003306	AGAP004769	1:1	
AAEL003290	AGAP004771	1:1	
AAEL003292	AGAP004772	1:1	
AAEL003320	AGAP004724	1:1	
AAEL003293	AGAP011309	1:1	841935
AAEL003310	AGAP011310	1:1	338406
AAEL003288	AGAP011308	1:1	
AAEL003308	AGAP006087	n:1	
AAEL003301	AGAP011306	1:1	522140
AAEL003298	AGAP011302	1:1	654795
AAEL003317	AGAP011303	1:1	654813
AAEL003313	AGAP011305	n:1	
AAEL003309	AGAP011305	n:1	654826
AAEL003284	AGAP011415	1:m	703962
AAEL003284	AGAP011416	1:m	
AAEL003284	AGAP012652	1:m	
AAEL003322	AGAP011414	1:1	699333
AAEL003315	AAO12064.1	1:1	340115
AAEL003287	AGAP010382	1:1	840659
AAEL003318	AGAP010383	1:1	
AAEL003316	AGAP010384	1:1	275366
AAEL003291	AGAP010385	1:1	338790
AAEL003285	AGAP010386	1:1	529238
AAEL003352	AGAP008163	1:1	861736
AAEL003355	AGAP008270	1:1	280378
AAEL003347	AGAP008165	1:1	530528
AAEL003346	AGAP008166	1:1	782519
AAEL003332	AGAP009067	1:1	712327
AAEL003327	AGAP009066	1:1	802327
AAEL003357	AGAP009774	1:1	716360
AAEL003325	AGAP008137	1:1	801867
AAEL003345	AGAP008141	1:1	858955
AAEL003351	AGAP008146	n:1	338123
AAEL003358	AGAP008146	n:1	
AAEL003337	AGAP007263	1:m	338356
AAEL003337	AGAP007271	1:m	
AAEL003337	AGAP007272	1:m	
AAEL003337	AGAP007273	1:m	
AAEL003337	AGAP007274	1:m	
AAEL003337	AGAP007275	1:m	
AAEL003337	AGAP007276	1:m	
AAEL003336	AGAP008147	1:1	859826
AAEL003326	AGAP008149	1:1	547783
AAEL003344	AGAP008150	1:1	839872
AAEL003331	AGAP008152	1:1	549821
AAEL003354	AGAP006807	n:1	
AAEL003329	AGAP002763	n:m	703855
AAEL003329	AGAP000714	n:m	
AAEL003349	AAO24765.1	1:1	
AAEL003394	AGAP002117	1:1	518410
AAEL003379	AGAP002120	1:1	840833
AAEL003401	AGAP002121	1:1	838675
AAEL003383	AGAP002127	1:1	784103
AAEL003369	AGAP002125	1:m	789124
AAEL003369	AGAP002126	1:m	
AAEL003398	AGAP002124	1:1	739864
AAEL003388	AGAP002123	1:1	851023
AAEL003396	AGAP002122	1:1	748041
AAEL003385	AGAP002118	1:1	857281
AAEL003374	AGAP001948	1:1	855058
AAEL003391	AGAP001947	1:1	549099
AAEL003362	AGAP001946	1:1	338973
AAEL003371	AGAP001944	1:1	547490
AAEL003377	AGAP001939	1:1	714236
AAEL003384	AGAP001940	1:1	824494
AAEL003365	AGAP001942	n:1	
AAEL003365	AGAP001942	n:1	833605
AAEL003363	AGAP001941	1:1	495355
AAEL003368	AGAP001873	1:1	769136
AAEL003367	AGAP001872	n:1	829004
AAEL003387	AGAP001870	1:1	756779
AAEL003382	AGAP001871	1:1	711549
AAEL003373	AGAP001866	1:1	
AAEL003397	AGAP001865	1:1	853125
AAEL003378	AAQ73620.1	n:1	747618
AAEL003399	AAL58563.1	n:m	
AAEL003399	AAL58560.1	n:m	
AAEL003366	AGAP001860	1:1	857774
AAEL003421	AGAP010328	1:1	335264
AAEL003416	AGAP011751	1:1	847105
AAEL003435	AGAP011753	1:1	
AAEL003433	AGAP011754	1:1	523661
AAEL003423	AGAP000849	1:1	725391
AAEL003413	AGAP011765	1:1	552300
AAEL003445	AGAP011764	1:1	783136
AAEL003440	AGAP011943	1:1	703854
AAEL003402	AGAP011940	1:1	679170
AAEL003415	AGAP011938	1:1	
AAEL003449	AGAP011425	1:1	546806
AAEL003426	AGAP011426	1:1	550772
AAEL003410	AGAP011433	1:1	284011
AAEL003424	AGAP011434	1:1	539195
AAEL003436	AGAP011437	1:1	848468
AAEL003447	AGAP011843	1:1	310342
AAEL003437	AGAP011756	1:1	835340
AAEL003418	AGAP011842	1:1	842368
AAEL003430	AGAP012364	1:1	
AAEL003428	AGAP011958	n:1	
AAEL003405	AGAP011958	n:1	
AAEL003444	AGAP004920	n:m	533560
AAEL003444	AGAP004921	n:m	
AAEL003444	AGAP011951	n:m	
AAEL003444	AGAP011952	n:m	
AAEL003439	AGAP004920	n:m	
AAEL003439	AGAP004921	n:m	
AAEL003439	AGAP011951	n:m	533550
AAEL003439	AGAP011952	n:m	
AAEL003442	AGAP011665	1:1	338258
AAEL003443	AGAP011948	1:1	547107
AAEL003408	AGAP011947	1:1	553325
AAEL003409	AGAP011946	1:1	809309
AAEL003417	AGAP011945	1:1	828063
AAEL003412	AGAP011422	1:1	
AAEL003431	AGAP011423	1:1	860127
AAEL003427	AGAP011424	1:1	783840
AAEL003425	AGAP011937	1:1	529028
AAEL003419	AGAP011936	1:1	529040
AAEL003473	AGAP011452	1:1	
AAEL003472	AGAP010431	1:1	786237
AAEL003470	AGAP010430	1:1	544081
AAEL003469	AGAP012204	1:1	861737
AAEL003488	AGAP012203	1:1	854380
AAEL003478	AGAP012205	1:1	338772
AAEL003460	AGAP012206	1:1	
AAEL003464	AGAP012207	1:1	793370
AAEL003481	AGAP012208	1:1	852067
AAEL003476	AGAP010395	1:1	530183
AAEL003453	AGAP011334	1:1	839925
AAEL003486	AGAP012594	n:1	
AAEL003484	AGAP011332	1:1	592490
AAEL003456	AGAP011877	1:1	592563
AAEL003471	AGAP004764	1:1	280153
AAEL003451	AGAP011878	1:1	763544
AAEL003474	AGAP011879	1:1	777296
AAEL003452	AGAP007391	1:1	864032
AAEL003477	AGAP007392	1:1	547191
AAEL003462	AGAP007302	1:1	824809
AAEL003467	AGAP006275	n:1	
AAEL003483	AGAP006275	n:1	339204
AAEL003479	AGAP007304	1:1	338426
AAEL003475	AGAP007305	1:1	824804
AAEL003450	AGAP012771	1:1	824827
AAEL003461	AGAP007728	1:1	708022
AAEL003454	AGAP007306	1:1	755363
AAEL003466	AGAP007727	1:1	833364
AAEL003487	AGAP007726	1:1	734534
AAEL003489	AGAP007725	1:1	495831
AAEL003498	AGAP007092	1:1	550272
AAEL003496	AGAP007089	1:1	
AAEL003505	AGAP006386	1:1	
AAEL003492	AGAP006389	1:1	780182
AAEL003502	AGAP006390	1:1	339086
AAEL003493	AGAP006391	1:1	807392
AAEL003497	AGAP007104	1:1	858646
AAEL003499	AGAP007103	1:1	814878
AAEL003491	AGAP001621	1:1	846084
AAEL003501	AGAP001620	1:1	
AAEL003507	AAF15576.1	n:1	
AAEL003504	AGAP001619	1:1	593209
AAEL003503	AGAP001617	1:1	522099
AAEL003490	AGAP001614	1:1	
AAEL003495	AGAP001615	1:1	851833
AAEL003542	AGAP011536	1:1	
AAEL003535	AGAP012116	1:1	
AAEL003544	AGAP012118	1:1	
AAEL003517	AGAP012119	1:1	547171
AAEL003526	AGAP012120	1:1	733007
AAEL003518	AGAP012115	1:1	523650
AAEL003532	AGAP012085	1:1	842380
AAEL003540	AGAP012087	1:1	788581
AAEL003514	AGAP004739	1:1	860953
AAEL003509	AGAP012088	1:1	577216
AAEL003537	AGAP012089	1:1	850687
AAEL003545	AGAP010390	1:1	780949
AAEL003548	AGAP010389	1:1	771379
AAEL003513	AAO12063.1	n:m	
AAEL003513	AAL60410.1	n:m	
AAEL003513	AAO12070.1	n:m	
AAEL003513	AAO12069.1	n:m	
AAEL003538	AAO12063.1	n:m	339453
AAEL003538	AAL60410.1	n:m	
AAEL003538	AAO12070.1	n:m	
AAEL003538	AAO12069.1	n:m	
AAEL003511	AAO12063.1	n:m	
AAEL003511	AAL60410.1	n:m	
AAEL003511	AAO12070.1	n:m	
AAEL003511	AAO12069.1	n:m	
AAEL003508	AGAP010387	1:1	857300
AAEL003543	AGAP008831	1:1	838836
AAEL003519	AGAP008832	1:1	831171
AAEL003516	AGAP008839	1:1	771971
AAEL003512	AGAP008842	1:1	799151
AAEL003550	AGAP008843	1:1	799148
AAEL003541	AGAP008844	1:1	
AAEL003522	AGAP008846	1:1	749105
AAEL003546	AGAP008847	1:1	834251
AAEL003528	AGAP008885	1:1	530932
AAEL003510	AGAP007741	1:1	854768
AAEL003530	AGAP007740	n:1	852398
AAEL003539	AGAP007739	1:1	547612
AAEL003536	AGAP007742	1:1	787417
AAEL003520	AGAP012591	n:1	
AAEL003524	AGAP007743	1:1	547215
AAEL003554	AGAP005870	1:1	727449
AAEL003555	AGAP005871	1:1	659144
AAEL003552	AGAP005873	1:1	766460
AAEL003559	AGAP005874	1:1	853503
AAEL003560	AGAP005878	1:1	714596
AAEL003569	AGAP003848	1:1	844012
AAEL003572	AGAP003847	1:1	
AAEL003561	AGAP003846	1:1	823108
AAEL003562	AGAP003845	1:1	549075
AAEL003573	AGAP003576	1:1	846978
AAEL003563	AGAP003575	1:1	753976
AAEL003570	AGAP003573	1:1	652435
AAEL003566	AGAP003572	1:1	269967
AAEL003564	AGAP003571	n:1	
AAEL003568	AGAP003571	n:1	864850
AAEL003576	AGAP004452	1:1	339875
AAEL003579	AGAP006473	n:1	
AAEL003587	AGAP006474	n:1	842477
AAEL003608	AGAP006475	n:1	
AAEL003588	AGAP007107	1:1	
AAEL003602	AGAP007109	1:1	714592
AAEL003586	AGAP008943	n:1	
AAEL003591	AGAP000887	n:1	
AAEL003606	AGAP000180	1:1	306598
AAEL003581	AGAP000179	1:1	865947
AAEL003605	AGAP000178	1:1	530088
AAEL003597	AGAP000340	n:1	
AAEL003597	AGAP000340	n:1	559149
AAEL003582	AAA93478.1	1:1	838849
AAEL003604	AGAP000146	1:1	759901
AAEL003627	AAT07965.1	n:1	
AAEL003638	AGAP010858	1:1	788765
AAEL003644	AGAP010844	1:1	638925
AAEL003640	AGAP010860	1:1	788827
AAEL003622	AGAP003049	1:1	782878
AAEL003611	AGAP003050	1:1	782918
AAEL003645	AGAP003051	1:1	782884
AAEL003634	AGAP003052	1:1	548078
AAEL003629	AGAP003053	1:m	281105
AAEL003629	AGAP003054	1:m	
AAEL003632	AGAP003057	1:1	
AAEL003642	AAD38334.1	1:1	610574
AAEL003623	AGAP003312	1:1	844612
AAEL003630	AGAP003311	1:1	829326
AAEL003621	AGAP005998	n:m	
AAEL003621	AGAP005999	n:m	682239
AAEL003621	AGAP006000	n:m	
AAEL003650	AGAP001373	1:1	548486
AAEL003653	ABJ52810.1	1:1	267784
AAEL003697	ABL67438.1	1:1	277609
AAEL003686	ABJ52809.1	1:1	847800
AAEL003661	AGAP001380	1:1	847545
AAEL003658	AGAP001381	1:1	836732
AAEL003698	AGAP001468	1:1	801896
AAEL003671	AGAP001467	1:1	567750
AAEL003696	AGAP001466	1:1	671931
AAEL003660	AGAP001463	1:1	657012
AAEL003649	AGAP001334	1:1	813819
AAEL003670	AGAP001460	1:1	547629
AAEL003705	AGAP001461	1:1	839001
AAEL003703	AGAP001333	1:1	560423
AAEL003678	AGAP009901	1:1	
AAEL003654	AGAP009904	1:1	858585
AAEL003695	AGAP009905	1:1	850398
AAEL003666	AGAP009907	1:1	797480
AAEL003684	AGAP009910	1:1	
AAEL003704	AGAP009908	1:1	863276
AAEL003691	AGAP009911	1:1	709767
AAEL003701	AGAP009913	1:1	548689
AAEL003682	AGAP009914	1:1	642444
AAEL003688	AGAP009915	1:1	266265
AAEL003699	AAV28542.1	1:1	640170
AAEL003651	AGAP000199	1:1	846256
AAEL015684	AGAP003912	n:m	801600
AAEL015684	AGAP012560	n:m	
AAEL015684	AGAP012894	n:m	
AAEL003706	AGAP003911	n:m	
AAEL003706	AGAP003913	n:m	
AAEL003706	AGAP012198	n:m	862340
AAEL003706	AGAP012895	n:m	
AAEL003669	AGAP003911	n:m	
AAEL003669	AGAP003913	n:m	
AAEL003669	AGAP012198	n:m	
AAEL003669	AGAP012895	n:m	
AAEL015682	AGAP003912	n:m	
AAEL015682	AGAP012560	n:m	
AAEL015682	AGAP012894	n:m	
AAEL003674	AGAP008954	1:1	771968
AAEL003676	AGAP008951	1:1	548163
AAEL003664	AGAP008952	1:1	754636
AAEL003648	AGAP008953	1:1	516812
AAEL003675	AGAP008955	1:1	694645
AAEL003712	AAT51797.1	n:m	
AAEL003712	AGAP007345	n:m	
AAEL003712	AAC47326.1	n:m	
AAEL003723	AAT51797.1	n:m	
AAEL003723	AGAP007345	n:m	
AAEL003723	AAC47326.1	n:m	
AAEL003731	AGAP007342	1:1	556662
AAEL003741	AGAP007341	1:1	337580
AAEL003718	AGAP007340	1:1	553105
AAEL003733	AGAP006652	1:1	
AAEL003736	AGAP006648	1:1	797150
AAEL003735	AGAP006649	1:1	
AAEL003730	AGAP006650	1:1	783200
AAEL003709	AGAP006651	1:1	
AAEL003713	AGAP006647	1:1	763527
AAEL003729	AGAP006646	1:1	811083
AAEL003720	AGAP006645	1:1	561194
AAEL003724	AGAP006705	n:1	
AAEL003710	AGAP006708	n:1	739863
AAEL003708	AGAP006745	1:1	261301
AAEL003727	AGAP006744	1:1	739860
AAEL003716	AGAP005327	n:1	
AAEL003726	AGAP004935	n:m	282780
AAEL003726	AGAP005326	n:m	
AAEL003740	AGAP004935	n:m	
AAEL003740	AGAP005326	n:m	
AAEL003738	AGAP004935	n:m	
AAEL003738	AGAP005326	n:m	286205
AAEL003711	AGAP009879	n:1	
AAEL003721	AGAP009634	n:1	
AAEL003734	AGAP007852	n:1	863373
AAEL003757	AGAP004622	1:1	856187
AAEL003758	AGAP004487	1:1	808967
AAEL003742	AGAP001649	n:1	
AAEL003763	AAU93486.1	1:1	333258
AAEL003764	AGAP003421	1:1	504087
AAEL003747	AGAP003076	1:1	658169
AAEL003746	AGAP004396	1:1	818866
AAEL003750	AGAP004395	1:1	554887
AAEL003768	AGAP004361	1:1	268875
AAEL003754	AGAP003424	1:1	681413
AAEL003771	AGAP003705	1:1	811792
AAEL003755	AAR13715.1	1:1	741772
AAEL003749	AGAP003707	1:1	675312
AAEL003765	AGAP003709	1:1	643286
AAEL003770	AGAP005460	1:1	849880
AAEL003756	AGAP005461	1:1	843618
AAEL003762	AGAP003704	1:1	816809
AAEL003745	AGAP004688	1:1	340084
AAEL003769	AGAP003700	1:1	863501
AAEL003752	AGAP003698	1:1	773278
AAEL003743	AGAP003711	1:1	823779
AAEL003798	AGAP004540	1:1	337833
AAEL003780	AGAP004541	1:1	337548
AAEL003804	AGAP005862	1:1	339154
AAEL003785	AGAP003647	1:1	
AAEL003805	AGAP011485	1:1	585453
AAEL003787	AGAP006611	n:1	
AAEL003800	AGAP004090	1:1	
AAEL003801	AGAP004091	1:1	842117
AAEL003776	AGAP011818	1:1	830338
AAEL003786	AGAP011973	1:1	828759
AAEL003813	AGAP004736	1:1	841932
AAEL003789	AGAP000271	1:1	
AAEL003803	AGAP000268	1:1	338240
AAEL003782	AGAP000267	n:1	
AAEL003784	AGAP000266	n:1	
AAEL003790	AGAP000265	1:1	338843
AAEL003812	AGAP000264	1:1	769112
AAEL003807	AGAP000262	1:1	836863
AAEL003791	AGAP000261	1:1	830358
AAEL003802	AGAP000458	1:1	751532
AAEL003774	AGAP010320	1:1	
AAEL003808	AGAP001027	n:1	
AAEL003781	AGAP001026	n:1	539178
AAEL003788	AGAP001025	1:1	771989
AAEL000384	AGAP003684	n:1	563408
AAEL000389	AGAP011033	1:1	760518
AAEL000405	AGAP011034	1:1	
AAEL000394	AGAP011035	1:1	547121
AAEL000386	AGAP011036	1:1	515610
AAEL000406	AGAP011037	1:1	281672
AAEL000402	AGAP011038	1:1	753246
AAEL000385	AGAP012503	1:1	610799
AAEL000398	AGAP002104	1:1	266492
AAA29351.1	AGAP002102	n:1	
AAEL000388	AGAP002101	1:1	490198
AAEL000403	AGAP002100	1:1	822705
AAEL000399	AGAP002099	1:1	547924
AAEL000404	AGAP002988	1:1	744143
AAEL000383	AGAP002097	1:1	749417
AAEL000401	AGAP002098	1:1	807179
AAEL000395	AGAP002095	1:1	730598
AAEL003834	AGAP004620	1:1	777757
AAEL003820	AGAP003911	n:m	
AAEL003820	AGAP003913	n:m	
AAEL003820	AGAP012198	n:m	
AAEL003820	AGAP012895	n:m	
AAEL003827	AAK61362.1	n:m	
AAEL003827	AGAP012197	n:m	
AAEL003827	AGAP012573	n:m	
AAEL003833	AGAP012885	n:1	
AAEL003859	AGAP011296	1:1	610130
AAEL003849	AAC18575.1	1:1	
AAEL003824	AGAP011293	1:1	738313
AAEL003855	AGAP011292	1:1	802994
AAEL003858	AGAP011291	1:1	783192
AAEL003847	AGAP011288	1:1	854936
AAEL003822	AGAP002734	1:1	809337
AAEL003829	AGAP011286	1:1	824506
AAEL003839	AGAP011285	1:1	571275
AAEL003835	AGAP011284	1:1	847487
AAEL003817	AGAP011283	1:1	
AAEL003864	AGAP011281	1:1	752302
AAEL003854	AGAP011280	1:1	
AAEL003860	AGAP011279	1:1	788740
AAEL003840	AGAP011278	1:1	
AAEL003815	AGAP010751	1:1	270265
AAEL003825	AGAP010752	1:1	259378
AAEL003837	AGAP010750	1:1	261712
AAEL003853	AGAP010742	1:1	551577
AAEL003861	AGAP008959	n:1	552582
AAEL003883	AGAP000126	1:1	269537
AAEL003870	AGAP000438	n:1	762065
AAEL003869	AGAP001821	1:1	507613
AAEL003886	AGAP001822	1:1	507631
AAEL003898	AGAP001974	1:1	848440
AAEL003871	AGAP001973	1:1	489589
AAEL003885	AGAP001972	1:1	855524
AAEL003888	AGAP001969	1:m	
AAEL003888	AGAP001970	1:m	
AAEL003879	AGAP001968	1:1	841880
AAEL003897	AGAP001967	1:1	
AAEL003893	AGAP003342	1:1	268971
AAEL003882	AGAP001754	1:1	547332
AAEL003868	AGAP003345	1:1	809504
AAEL003896	AGAP001752	1:1	
AAEL003891	AGAP001756	1:1	765209
AAEL003901	AGAP001757	1:1	337643
AAEL003887	AGAP002665	1:1	843531
AAEL003874	AGAP002666	1:1	850450
AAEL003872	AGAP002667	1:1	829788
AAEL003873	AGAP004437	1:1	852558
AAEL003875	AGAP004438	1:1	
AAEL003895	AGAP004271	1:m	
AAEL003895	AGAP012883	1:m	833720
AAEL003899	AGAP004457	1:1	551252
AAEL003894	AGAP004456	1:1	722434
AAEL003889	AAD29854.1	1:1	722432
AAEL003909	AGAP004612	1:1	773232
AAEL003919	AGAP012643	1:1	756952
AAEL003913	AGAP002383	1:1	855984
AAEL003910	AGAP002381	1:1	549902
AAEL003922	AAQ10289.1	1:1	772080
AAEL003912	AGAP002385	1:1	541476
AAEL003911	AGAP002386	1:1	272477
AAEL003903	AGAP002387	1:1	789715
AAEL003906	AGAP002388	1:1	
AAEL003921	AGAP002389	1:1	719411
AAEL003916	AGAP002390	1:1	
AAEL003908	AGAP001685	1:1	839213
AAEL003905	AGAP001684	1:1	654790
AAEL003917	AGAP001682	1:1	
AAEL003907	AGAP001681	1:1	530855
AAEL003937	AGAP008317	1:1	551235
AAEL003941	AGAP008318	1:1	
AAEL003934	AGAP007851	1:1	335807
AAEL003928	AGAP008813	1:1	549682
AAEL003926	AGAP009971	1:1	866597
AAEL003923	AGAP009972	1:1	714297
AAEL003933	AAV30081.1	1:1	798136
AAEL003944	AGAP004441	1:1	826015
AAEL003929	AGAP003539	1:1	813515
AAEL003942	AGAP003538	1:1	860074
AAEL003945	AGAP002779	1:1	847380
AAEL003946	AGAP002777	1:1	800015
AAEL003938	AGAP002776	1:1	547364
AAEL003936	AGAP002620	1:1	803569
AAEL003957	AGAP012056	1:1	807567
AAEL003976	AGAP012057	1:1	
AAEL003972	AGAP012058	1:1	495290
AAEL003966	AGAP012059	1:1	556653
AAEL003953	AGAP012064	1:1	564332
AAEL003974	AGAP012907	1:1	
AAEL003954	AGAP003763	n:1	271374
AAEL003971	AGAP003763	n:1	
AAEL003963	AGAP012066	1:1	
AAEL003952	AGAP012068	1:1	
AAEL003969	AGAP012070	1:1	
AAEL003960	AGAP012047	1:1	748772
AAEL003964	AGAP012046	1:1	810856
AAEL003956	AGAP010701	1:1	563256
AAEL003968	AGAP010700	1:1	547137
AAEL003950	AGAP010699	1:1	559323
AAEL003955	AGAP010697	1:1	558841
AAEL003959	AGAP010696	1:1	508909
AAEL003977	AGAP010695	1:1	
AAEL003958	AGAP010694	1:1	637287
AAEL003975	AGAP010693	1:1	778452
AAEL003983	AGAP009684	1:1	577021
AAEL003980	AGAP007586	n:1	
AAEL003979	AGAP004950	n:1	550932
AAEL003989	ABA56309.1	1:1	498860
AAEL003994	AGAP012096	1:1	859625
AAEL003986	AGAP011832	1:1	855920
AAEL003993	AGAP011833	1:1	546865
AAEL003995	AGAP011834	1:1	786330
AAEL003992	AGAP011835	1:1	
AAEL003997	AGAP011836	1:1	665414
AAEL003990	AGAP011838	1:1	744903
AAEL003991	AGAP011189	1:1	786906
AAEL003999	AGAP007800	n:m	
AAEL003999	AGAP008976	n:m	
AAEL004000	AGAP011187	1:1	559753
AAEL004007	AGAP002133	1:1	862947
AAEL004024	AGAP003272	1:1	741353
AAEL004018	AGAP002976	n:1	
AAEL004020	AGAP002975	n:1	748508
AAEL004016	AGAP002975	n:1	
AAEL004006	AAU12503.1	1:1	637248
AAEL004077	AGAP000863	1:1	559936
AAEL004075	AGAP005249	1:1	547111
AAEL004071	AGAP005813	1:1	795723
AAEL004069	AGAP009077	1:1	862175
AAEL004067	AGAP000426	1:1	852152
AAEL004063	AGAP002221	1:1	546983
AAEL004065	AGAP000375	1:1	783168
AAEL004064	AGAP000374	1:1	641025
AAEL004043	AGAP010118	1:m	804172
AAEL004043	AGAP010125	1:m	
AAEL004045	AGAP000273	1:1	705890
AAEL004049	AGAP000996	1:1	716363
AAEL004056	AGAP000997	1:1	530443
AAEL004053	AGAP008619	1:1	853964
AAEL004052	AGAP000951	1:1	755411
AAEL004042	AGAP010769	1:1	750043
AAEL004076	AGAP009012	1:1	755019
AAEL004054	AAL58550.1	1:1	819285
AAEL004046	AGAP004896	1:1	749676
AAEL004032	AAU12504.1	1:1	637284
AAEL004008	AAU12512.1	1:1	637276
AAEL004035	AGAP002970	1:1	822967
AAEL004039	AGAP002967	1:1	267686
AAEL004034	AGAP003217	1:1	516757
AAEL004010	AGAP003219	1:1	
AAEL004023	AGAP003220	1:1	269531
AAEL004041	AGAP003789	1:1	547898
AAEL004021	AGAP003788	1:1	721748
AAEL004028	AGAP003786	1:1	
AAEL004025	AGAP003785	1:1	721765
AAEL004036	AGAP003784	1:1	721743
AAEL004002	AGAP003783	1:1	721751
AAEL004003	AGAP003782	1:1	721742
AAEL004031	AGAP002976	n:1	716486
AAEL004013	AGAP003781	1:1	721763
AAEL004009	AGAP003780	1:1	721756
AAEL004040	AGAP003779	1:1	547068
AAEL004026	AGAP002433	1:1	
AAEL004061	AAU12505.1	1:1	637288
AAEL004048	AGAP000834	1:1	745650
AAEL004060	AGAP009564	1:m	
AAEL004060	AGAP000260	1:m	
AAEL004050	AGAP001611	1:1	841839
AAEL004059	AGAP011172	1:1	764428
