Affy.ID	Gene.ID	Gene.Type
10340116	ENSMUSG00000022100	protein_coding
10340120	ENSMUSG00000026553	protein_coding
10340121	ENSMUSG00000020936	protein_coding
10340125	ENSMUSG00000002332	protein_coding
10340126	ENSMUSG00000020459	protein_coding
10340128	ENSMUSG00000028759	protein_coding
10340131	ENSMUSG00000022365	protein_coding
10340140	ENSMUSG00000025261	protein_coding
10340149	ENSMUSG00000025224	protein_coding
10340155	ENSMUSG00000024712	protein_coding
10340156	ENSMUSG00000026878	protein_coding
10340159	ENSMUSG00000026553	protein_coding
10340163	ENSMUSG00000018585	protein_coding
10340168	ENSMUSG00000030967	protein_coding
10340174	ENSMUSG00000029234	protein_coding
10340175	ENSMUSG00000038160	protein_coding
10340176	ENSMUSG00000021096	protein_coding
10340177	ENSMUSG00000004207	protein_coding
10340181	ENSMUSG00000025224	protein_coding
10340189	ENSMUSG00000025224	protein_coding
10340191	ENSMUSG00000001289	protein_coding
10340194	ENSMUSG00000005442	protein_coding
10340196	ENSMUSG00000014355	protein_coding
10340202	ENSMUSG00000021556	protein_coding
10340203	ENSMUSG00000025156	protein_coding
10340206	ENSMUSG00000024740	protein_coding
10340211	ENSMUSG00000005982	protein_coding
10340212	ENSMUSG00000014355	protein_coding
10340214	ENSMUSG00000026553	protein_coding
10340217	ENSMUSG00000022770	protein_coding
10340219	ENSMUSG00000070733	protein_coding
10340221	ENSMUSG00000070733	protein_coding
10340224	ENSMUSG00000028759	protein_coding
10340231	ENSMUSG00000015341	protein_coding
10340235	ENSMUSG00000041645	protein_coding
10340236	ENSMUSG00000026553	protein_coding
10340237	ENSMUSG00000025224	protein_coding
10340238	ENSMUSG00000005442	protein_coding
10340241	ENSMUSG00000005442	protein_coding
10340242	ENSMUSG00000007036	protein_coding
10340253	ENSMUSG00000020794	protein_coding
10340256	ENSMUSG00000028070	protein_coding
10340260	ENSMUSG00000028759	protein_coding
10340265	ENSMUSG00000028759	protein_coding
10340269	ENSMUSG00000025261	protein_coding
10340271	ENSMUSG00000014355	protein_coding
10340279	ENSMUSG00000038848	protein_coding
10340282	ENSMUSG00000022770	protein_coding
10340283	ENSMUSG00000008855	protein_coding
10340287	ENSMUSG00000022100	protein_coding
10340288	ENSMUSG00000014355	protein_coding
10340289	ENSMUSG00000070733	protein_coding
10340291	ENSMUSG00000038160	protein_coding
10340293	ENSMUSG00000079477	protein_coding
10340298	ENSMUSG00000021266	protein_coding
10340302	ENSMUSG00000028567	protein_coding
10340306	ENSMUSG00000028646	protein_coding
10340318	ENSMUSG00000024712	protein_coding
10340319	ENSMUSG00000070733	protein_coding
10340325	ENSMUSG00000071415	protein_coding
10340330	ENSMUSG00000025224	protein_coding
10340333	ENSMUSG00000026553	protein_coding
10340335	ENSMUSG00000030751	protein_coding
10340339	ENSMUSG00000067851	protein_coding
10340346	ENSMUSG00000036733	protein_coding
10340349	ENSMUSG00000067851	protein_coding
10340363	ENSMUSG00000026553	protein_coding
10340364	ENSMUSG00000078923	protein_coding
10340366	ENSMUSG00000071415	protein_coding
10340367	ENSMUSG00000026553	protein_coding
10340369	ENSMUSG00000028677	protein_coding
10340370	ENSMUSG00000020368	protein_coding
10340372	ENSMUSG00000026553	protein_coding
10340377	ENSMUSG00000020368	protein_coding
10340378	ENSMUSG00000068328	protein_coding
10340379	ENSMUSG00000014355	protein_coding
10340380	ENSMUSG00000008855	protein_coding
10340382	ENSMUSG00000071415	protein_coding
10340384	ENSMUSG00000005442	protein_coding
10340387	ENSMUSG00000001289	protein_coding
10340389	ENSMUSG00000024740	protein_coding
10340390	ENSMUSG00000022770	protein_coding
10340396	ENSMUSG00000029446	protein_coding
10340406	ENSMUSG00000070733	protein_coding
10340411	ENSMUSG00000025261	protein_coding
10340417	ENSMUSG00000025261	protein_coding
10340420	ENSMUSG00000020794	protein_coding
10340423	ENSMUSG00000070733	protein_coding
10340427	ENSMUSG00000026965	protein_coding
10340428	ENSMUSG00000079477	protein_coding
10340430	ENSMUSG00000027828	protein_coding
10340432	ENSMUSG00000025224	protein_coding
10340444	ENSMUSG00000024740	protein_coding
10340449	ENSMUSG00000025224	protein_coding
10340453	ENSMUSG00000020708	protein_coding
10340454	ENSMUSG00000029446	protein_coding
10340458	ENSMUSG00000024740	protein_coding
10340460	ENSMUSG00000037373	protein_coding
10340464	ENSMUSG00000024740	protein_coding
10340466	ENSMUSG00000005982	protein_coding
10340469	ENSMUSG00000014355	protein_coding
10340482	ENSMUSG00000020088	protein_coding
10340484	ENSMUSG00000029405	protein_coding
10340488	ENSMUSG00000005982	protein_coding
10340489	ENSMUSG00000020459	protein_coding
10340490	ENSMUSG00000014355	protein_coding
10340492	ENSMUSG00000040688	protein_coding
10340495	ENSMUSG00000037373	protein_coding
10340497	ENSMUSG00000025261	protein_coding
10340501	ENSMUSG00000028759	protein_coding
10340502	ENSMUSG00000021556	protein_coding
10340507	ENSMUSG00000021266	protein_coding
10340509	ENSMUSG00000020708	protein_coding
10340510	ENSMUSG00000005983	protein_coding
10340511	ENSMUSG00000030058	protein_coding
10340515	ENSMUSG00000020459	protein_coding
10340519	ENSMUSG00000040688	protein_coding
10340521	ENSMUSG00000026878	protein_coding
10340522	ENSMUSG00000008855	protein_coding
10340525	ENSMUSG00000029405	protein_coding
10340526	ENSMUSG00000029405	protein_coding
10340531	ENSMUSG00000032803	protein_coding
10340532	ENSMUSG00000008855	protein_coding
10340534	ENSMUSG00000001018	protein_coding
10340537	ENSMUSG00000018585	protein_coding
10340545	ENSMUSG00000014355	protein_coding
10340546	ENSMUSG00000027598	protein_coding
10340550	ENSMUSG00000022898	protein_coding
10340552	ENSMUSG00000038160	protein_coding
10340553	ENSMUSG00000067851	protein_coding
10340558	ENSMUSG00000036835	protein_coding
10340563	ENSMUSG00000024740	protein_coding
10340565	ENSMUSG00000067851	protein_coding
10340566	ENSMUSG00000070733	protein_coding
10340569	ENSMUSG00000071659	protein_coding
10340571	ENSMUSG00000037373	protein_coding
10340572	ENSMUSG00000024414	protein_coding
10340573	ENSMUSG00000026553	protein_coding
10340580	ENSMUSG00000028567	protein_coding
10340581	ENSMUSG00000040688	protein_coding
10340582	ENSMUSG00000026553	protein_coding
10340583	ENSMUSG00000026878	protein_coding
10340585	ENSMUSG00000028797	protein_coding
10340586	ENSMUSG00000021282	protein_coding
10340588	ENSMUSG00000001158	protein_coding
10340589	ENSMUSG00000021282	protein_coding
10340592	ENSMUSG00000001158	protein_coding
10340597	ENSMUSG00000029405	protein_coding
10340598	ENSMUSG00000027598	protein_coding
10340600	ENSMUSG00000026553	protein_coding
10340602	ENSMUSG00000079477	protein_coding
10340606	ENSMUSG00000070733	protein_coding
10340607	ENSMUSG00000027598	protein_coding
10340609	ENSMUSG00000020936	protein_coding
10340610	ENSMUSG00000008855	protein_coding
10340616	ENSMUSG00000008855	protein_coding
10340618	ENSMUSG00000090733	protein_coding
10340630	ENSMUSG00000005442	protein_coding
10340631	ENSMUSG00000022770	protein_coding
10340633	ENSMUSG00000025224	protein_coding
10340643	ENSMUSG00000007036	protein_coding
10340644	ENSMUSG00000027598	protein_coding
10340646	ENSMUSG00000032803	protein_coding
10340647	ENSMUSG00000025224	protein_coding
10340651	ENSMUSG00000022898	protein_coding
10340653	ENSMUSG00000005442	protein_coding
10340654	ENSMUSG00000036835	protein_coding
10340656	ENSMUSG00000022365	protein_coding
10340657	ENSMUSG00000038160	protein_coding
10340658	ENSMUSG00000026553	protein_coding
10340662	ENSMUSG00000079477	protein_coding
10340667	ENSMUSG00000029405	protein_coding
10340670	ENSMUSG00000026878	protein_coding
10340680	ENSMUSG00000078713	protein_coding
10340684	ENSMUSG00000020519	protein_coding
10340686	ENSMUSG00000021096	protein_coding
10340693	ENSMUSG00000019295	protein_coding
10340703	ENSMUSG00000078923	protein_coding
10340704	ENSMUSG00000027598	protein_coding
10340707	ENSMUSG00000020459	protein_coding
10340709	ENSMUSG00000027598	protein_coding
10340710	ENSMUSG00000005442	protein_coding
10340711	ENSMUSG00000055204	protein_coding
10340716	ENSMUSG00000030058	protein_coding
10340717	ENSMUSG00000020519	protein_coding
10340720	ENSMUSG00000022100	protein_coding
10340721	ENSMUSG00000028759	protein_coding
10340722	ENSMUSG00000020459	protein_coding
10340727	ENSMUSG00000029446	protein_coding
10340729	ENSMUSG00000025156	protein_coding
10340737	ENSMUSG00000025156	protein_coding
10340745	ENSMUSG00000015341	protein_coding
10340747	ENSMUSG00000025224	protein_coding
10340752	ENSMUSG00000014355	protein_coding
10340754	ENSMUSG00000026553	protein_coding
10340757	ENSMUSG00000021096	protein_coding
10340758	ENSMUSG00000071415	protein_coding
10340767	ENSMUSG00000068328	protein_coding
10340769	ENSMUSG00000020936	protein_coding
10340778	ENSMUSG00000020459	protein_coding
10340779	ENSMUSG00000003346	protein_coding
10340788	ENSMUSG00000068328	protein_coding
10340790	ENSMUSG00000005442	protein_coding
10340799	ENSMUSG00000030967	protein_coding
10340809	ENSMUSG00000021266	protein_coding
10340817	ENSMUSG00000025224	protein_coding
10340821	ENSMUSG00000040688	protein_coding
10340822	ENSMUSG00000030751	protein_coding
10340823	ENSMUSG00000025224	protein_coding
10340824	ENSMUSG00000036241	protein_coding
10340825	ENSMUSG00000021282	protein_coding
10340826	ENSMUSG00000028759	protein_coding
10340840	ENSMUSG00000029446	protein_coding
10340842	ENSMUSG00000027828	protein_coding
10340843	ENSMUSG00000020936	protein_coding
10340852	ENSMUSG00000014355	protein_coding
10340853	ENSMUSG00000040688	protein_coding
10340858	ENSMUSG00000026553	protein_coding
10340859	ENSMUSG00000020459	protein_coding
10340860	ENSMUSG00000025224	protein_coding
10340868	ENSMUSG00000029405	protein_coding
10340869	ENSMUSG00000068328	protein_coding
10340870	ENSMUSG00000032112	protein_coding
10340872	ENSMUSG00000025156	protein_coding
10340889	ENSMUSG00000001158	protein_coding
10340898	ENSMUSG00000027598	protein_coding
10340904	ENSMUSG00000024309	protein_coding
10340917	ENSMUSG00000029446	protein_coding
10340920	ENSMUSG00000022100	protein_coding
10340921	ENSMUSG00000026878	protein_coding
10340923	ENSMUSG00000027598	protein_coding
10340924	ENSMUSG00000015341	protein_coding
10340925	ENSMUSG00000013160	protein_coding
10340929	ENSMUSG00000005982	protein_coding
10340932	ENSMUSG00000001016	protein_coding
10340934	ENSMUSG00000022898	protein_coding
10340935	ENSMUSG00000036733	protein_coding
10340937	ENSMUSG00000020794	protein_coding
10340942	ENSMUSG00000037373	protein_coding
10340943	ENSMUSG00000022100	protein_coding
10340951	ENSMUSG00000007036	protein_coding
10340952	ENSMUSG00000002332	protein_coding
10340956	ENSMUSG00000019868	protein_coding
10340958	ENSMUSG00000030058	protein_coding
10340959	ENSMUSG00000020708	protein_coding
10340965	ENSMUSG00000020368	protein_coding
10340969	ENSMUSG00000027828	protein_coding
10340971	ENSMUSG00000028759	protein_coding
10340974	ENSMUSG00000030751	protein_coding
10340978	ENSMUSG00000007036	protein_coding
10340979	ENSMUSG00000025224	protein_coding
10340980	ENSMUSG00000026553	protein_coding
10340983	ENSMUSG00000044600	protein_coding
10340984	ENSMUSG00000021266	protein_coding
10340986	ENSMUSG00000021096	protein_coding
10340990	ENSMUSG00000026553	protein_coding
10340991	ENSMUSG00000020794	protein_coding
10340993	ENSMUSG00000028646	protein_coding
10340994	ENSMUSG00000026553	protein_coding
10340996	ENSMUSG00000028759	protein_coding
10341008	ENSMUSG00000020459	protein_coding
10341010	ENSMUSG00000025224	protein_coding
10341014	ENSMUSG00000029446	protein_coding
10341016	ENSMUSG00000021266	protein_coding
10341022	ENSMUSG00000036733	protein_coding
10341029	ENSMUSG00000071415	protein_coding
10341030	ENSMUSG00000020459	protein_coding
10341031	ENSMUSG00000028797	protein_coding
10341033	ENSMUSG00000026878	protein_coding
10341034	ENSMUSG00000032112	protein_coding
10341035	ENSMUSG00000032803	protein_coding
10341037	ENSMUSG00000029446	protein_coding
10341040	ENSMUSG00000028677	protein_coding
10341045	ENSMUSG00000029405	protein_coding
10341048	ENSMUSG00000037373	protein_coding
10341049	ENSMUSG00000020936	protein_coding
10341051	ENSMUSG00000028567	protein_coding
10341055	ENSMUSG00000024740	protein_coding
10341057	ENSMUSG00000070733	protein_coding
10341058	ENSMUSG00000028797	protein_coding
10341060	ENSMUSG00000041645	protein_coding
10341061	ENSMUSG00000026553	protein_coding
10341062	ENSMUSG00000022100	protein_coding
10341065	ENSMUSG00000025224	protein_coding
10341067	ENSMUSG00000029405	protein_coding
10341070	ENSMUSG00000028797	protein_coding
10341078	ENSMUSG00000028797	protein_coding
10341081	ENSMUSG00000067851	protein_coding
10341083	ENSMUSG00000014355	protein_coding
10341095	ENSMUSG00000021096	protein_coding
10341097	ENSMUSG00000021327	protein_coding
10341098	ENSMUSG00000030058	protein_coding
10341100	ENSMUSG00000021556	protein_coding
10341103	ENSMUSG00000032803	protein_coding
10341107	ENSMUSG00000027598	protein_coding
10341110	ENSMUSG00000036299	protein_coding
10341112	ENSMUSG00000014355	protein_coding
10341115	ENSMUSG00000004207	protein_coding
10341116	ENSMUSG00000021327	protein_coding
10341122	ENSMUSG00000025224	protein_coding
10341126	ENSMUSG00000036733	protein_coding
10341127	ENSMUSG00000008855	protein_coding
10341129	ENSMUSG00000032112	protein_coding
10341131	ENSMUSG00000026878	protein_coding
10341132	ENSMUSG00000025261	protein_coding
10341135	ENSMUSG00000040688	protein_coding
10341141	ENSMUSG00000022365	protein_coding
10341145	ENSMUSG00000030751	protein_coding
10341153	ENSMUSG00000026878	protein_coding
10341155	ENSMUSG00000024712	protein_coding
10341158	ENSMUSG00000022898	protein_coding
10341163	ENSMUSG00000001289	protein_coding
10341164	ENSMUSG00000027598	protein_coding
10341169	ENSMUSG00000035505	protein_coding
10341176	ENSMUSG00000027598	protein_coding
10341178	ENSMUSG00000020459	protein_coding
10341180	ENSMUSG00000026878	protein_coding
10341182	ENSMUSG00000022770	protein_coding
10341185	ENSMUSG00000070733	protein_coding
10341189	ENSMUSG00000020088	protein_coding
10341194	ENSMUSG00000007036	protein_coding
10341199	ENSMUSG00000024309	protein_coding
10341203	ENSMUSG00000030751	protein_coding
10341204	ENSMUSG00000067851	protein_coding
10341209	ENSMUSG00000014355	protein_coding
10341219	ENSMUSG00000020368	protein_coding
10341223	ENSMUSG00000070733	protein_coding
10341227	ENSMUSG00000068328	protein_coding
10341231	ENSMUSG00000019295	protein_coding
10341233	ENSMUSG00000013160	protein_coding
10341238	ENSMUSG00000015341	protein_coding
10341240	ENSMUSG00000014355	protein_coding
10341241	ENSMUSG00000001909	protein_coding
10341242	ENSMUSG00000025224	protein_coding
10341244	ENSMUSG00000028646	protein_coding
10341253	ENSMUSG00000037373	protein_coding
10341256	ENSMUSG00000067851	protein_coding
10341257	ENSMUSG00000041645	protein_coding
10341259	ENSMUSG00000028567	protein_coding
10341261	ENSMUSG00000036733	protein_coding
10341265	ENSMUSG00000022898	protein_coding
10341269	ENSMUSG00000030967	protein_coding
10341271	ENSMUSG00000008855	protein_coding
10341273	ENSMUSG00000022898	protein_coding
10341280	ENSMUSG00000022898	protein_coding
10341282	ENSMUSG00000027598	protein_coding
10341289	ENSMUSG00000021266	protein_coding
10341295	ENSMUSG00000025224	protein_coding
10341297	ENSMUSG00000029405	protein_coding
10341299	ENSMUSG00000020368	protein_coding
10341300	ENSMUSG00000022100	protein_coding
10341303	ENSMUSG00000020936	protein_coding
10341314	ENSMUSG00000020459	protein_coding
10341316	ENSMUSG00000026965	protein_coding
10341318	ENSMUSG00000067851	protein_coding
10341321	ENSMUSG00000029405	protein_coding
10341325	ENSMUSG00000021556	protein_coding
10341326	ENSMUSG00000029405	protein_coding
10341334	ENSMUSG00000002332	protein_coding
10341337	ENSMUSG00000020459	protein_coding
10341338	ENSMUSG00000007036	protein_coding
10341340	ENSMUSG00000020459	protein_coding
10341342	ENSMUSG00000032803	protein_coding
10341351	ENSMUSG00000029234	protein_coding
10341358	ENSMUSG00000022194	protein_coding
10341359	ENSMUSG00000020459	protein_coding
10341362	ENSMUSG00000028646	protein_coding
10341363	ENSMUSG00000022770	protein_coding
10341364	ENSMUSG00000078713	protein_coding
10341365	ENSMUSG00000020936	protein_coding
10341369	ENSMUSG00000020794	protein_coding
10341372	ENSMUSG00000027598	protein_coding
10341375	ENSMUSG00000055204	protein_coding
10341376	ENSMUSG00000026878	protein_coding
10341379	ENSMUSG00000022898	protein_coding
10341381	ENSMUSG00000024740	protein_coding
10341387	ENSMUSG00000034820	protein_coding
10341389	ENSMUSG00000028797	protein_coding
10341394	ENSMUSG00000025224	protein_coding
10341395	ENSMUSG00000021266	protein_coding
10341398	ENSMUSG00000025224	protein_coding
10341399	ENSMUSG00000068328	protein_coding
10341405	ENSMUSG00000022770	protein_coding
10341406	ENSMUSG00000028567	protein_coding
10341409	ENSMUSG00000029405	protein_coding
10341413	ENSMUSG00000021327	protein_coding
10341415	ENSMUSG00000025224	protein_coding
10341420	ENSMUSG00000005442	protein_coding
10341421	ENSMUSG00000022770	protein_coding
10341427	ENSMUSG00000030058	protein_coding
10341442	ENSMUSG00000021096	protein_coding
10341443	ENSMUSG00000024712	protein_coding
10341444	ENSMUSG00000055204	protein_coding
10341445	ENSMUSG00000014355	protein_coding
10341447	ENSMUSG00000028759	protein_coding
10341450	ENSMUSG00000068328	protein_coding
10341456	ENSMUSG00000022770	protein_coding
10341459	ENSMUSG00000025261	protein_coding
10341463	ENSMUSG00000014355	protein_coding
10341464	ENSMUSG00000027598	protein_coding
10341465	ENSMUSG00000025208	protein_coding
10341466	ENSMUSG00000020708	protein_coding
10341469	ENSMUSG00000055204	protein_coding
10341474	ENSMUSG00000020088	protein_coding
10341480	ENSMUSG00000008855	protein_coding
10341482	ENSMUSG00000021096	protein_coding
10341485	ENSMUSG00000068328	protein_coding
10341490	ENSMUSG00000022365	protein_coding
10341491	ENSMUSG00000025261	protein_coding
10341500	ENSMUSG00000041645	protein_coding
10341502	ENSMUSG00000028759	protein_coding
10341504	ENSMUSG00000005982	protein_coding
