ID	ZT00	ZT06	ZT12	ZT18
FBgn0031718	0.175	0.188	0.2	0.349
FBgn0031720	0.759	0.443	1.089	4.587
FBgn0031722	0.49	0.315	1.009	3.258
FBgn0031722	0.491	0.315	1.011	3.235
FBgn0031722	0.489	0.314	1.006	3.247
FBgn0031723	0.872	1.259	2.804	12.308
FBgn0031728	2.435	1.993	4.991	29.526
FBgn0031729	0.745	0.319	0.426	2.639
FBgn0031729	0.75	0.321	0.429	2.659
FBgn0031730	0.844	0.513	0.488	0.62
FBgn0031730	0.824	0.555	0.65	0.794
FBgn0031731	0.389	0.083	0.311	0.43
FBgn0031732	2.409	0.042	0.226	0.175
FBgn0031732	2.429	0.045	0.238	0.184
FBgn0031733	0.331	0.212	0.908	2.225
FBgn0031734	34.444	7.95	9.571	8.704
FBgn0031736	9.882	10.903	6.327	8.194
FBgn0031737	6.275	1.654	3.806	1.799
FBgn0031738	8.574	2.177	2.086	2.804
FBgn0031738	9.194	2.273	2.404	2.972
FBgn0031738	8.35	2.066	2.005	2.767
FBgn0031739	4.066	4.699	4.462	4.896
FBgn0031740	4.883	4.655	5.463	5.091
FBgn0031741	4.785	0.578	0.637	0.898
FBgn0031746	96.303	8.431	78.675	14.042
FBgn0031749	0.386	0.186	0.729	1.54
FBgn0031751	7.204	7.494	19.206	81.61
FBgn0031752	17.348	27.875	25.927	19.577
FBgn0031752	17.304	27.779	25.813	19.533
FBgn0031753	0.697	0.203	0.522	0.968
FBgn0031756	0.569	0.164	0.273	0.586
FBgn0031757	0.275	0.389	1.246	4.424
FBgn0031758	1.519	0.596	1.505	2.299
FBgn0031759	5.11	4.379	4.316	4.501
FBgn0031759	5.118	4.386	4.323	4.517
FBgn0031759	5.112	4.386	4.332	4.516
FBgn0031760	2.232	2.302	1.872	1.513
FBgn0031762	1.082	0.085	0.221	0.315
FBgn0031763	0.256	0.165	0.059	0.398
FBgn0031764	4.477	5.292	3.559	4.815
FBgn0031765	0.438	0.094	0.125	0.267
FBgn0031766	2.763	2.708	2.793	2.85
FBgn0031768	12.265	12.573	12.144	12.223
FBgn0031770	0.546	0.038	0.268	0.816
FBgn0031773	5.424	5.057	4.71	5.041
FBgn0031774	7.382	8.551	8.215	11.146
FBgn0031776	36.948	41.227	43.593	34.085
FBgn0031779	7.732	9.257	11.022	9.642
FBgn0031782	6.624	6.075	6.011	5.603
FBgn0031784	1.483	1.083	2	6.931
FBgn0031785	0.308	0.16	0.292	1.415
FBgn0031800	4.384	3.61	3.922	4.622
FBgn0031800	4.231	3.384	3.819	4.192
FBgn0031801	248.937	172.257	121.846	125.692
FBgn0031803	0.426	0.03	0.325	0.314
FBgn0031808	2.928	3.231	3.096	3.08
FBgn0031818	20.478	22.144	22.462	19.757
FBgn0031824	65.249	46.772	24.029	40.063
FBgn0031829	0.588	0.412	0.403	0.71
FBgn0031832	19.618	34.047	21.323	30.857
FBgn0031835	6.332	4.703	6.223	4.452
FBgn0031836	43.509	37.549	39.717	22.35
FBgn0031842	16.408	18.975	20.429	18.645
FBgn0031842	16.197	19.041	20.245	18.514
FBgn0031844	0.553	0.148	0.379	0.918
FBgn0031848	1.486	1.717	1.732	1.53
FBgn0031850	3.113	2.998	2.392	1.862
FBgn0031851	5.488	6.774	4.215	4.904
FBgn0031855	4.493	1.638	1.849	1.56
FBgn0031857	9.148	9.853	12.849	9.056
FBgn0031857	9.494	10.207	13.181	9.521
FBgn0031857	8.271	7.834	9.976	7.492
FBgn0031857	9.64	10.393	13.556	9.511
FBgn0031857	8.214	7.756	9.856	7.452
FBgn0031857	8.138	7.722	9.796	7.452
FBgn0031858	1.236	0.586	1.009	1.701
FBgn0031860	69.828	90.387	74.673	78.64
FBgn0031860	69.628	90.161	74.446	78.372
FBgn0031865	22.439	0.154	5.219	0.51
FBgn0031869	6.296	7.661	8.897	7.649
FBgn0031869	6.278	7.645	8.9	7.627
FBgn0031869	6.028	7.319	8.519	7.353
FBgn0031869	6.011	7.306	8.523	7.333
FBgn0031872	0.923	0.837	1.088	0.787
FBgn0031877	11.602	13.154	11.684	10.988
FBgn0031878	1.193	1.118	2.5	12.384
FBgn0031878	1.096	0.97	2.296	11.255
FBgn0031878	1.154	1.021	2.395	11.807
FBgn0031878	1.174	1.068	2.483	12.389
FBgn0031879	1.673	0.359	0.657	0.632
FBgn0031879	1.675	0.362	0.654	0.626
FBgn0031879	1.694	0.368	0.668	0.646
FBgn0031882	11.078	7.795	6.489	10.485
FBgn0031883	52.19	52.582	56.984	61.848
FBgn0031885	4.99	4.082	3.025	4.746
FBgn0031885	8.136	6.223	4.878	6.002
FBgn0031893	23.465	23.589	22.474	22.677
FBgn0031893	22.229	22.255	21.241	21.481
FBgn0031895	2.039	1.833	2.151	2.371
FBgn0031895	1.92	1.726	2.025	2.232
FBgn0031896	10.906	12.254	12.049	12.743
FBgn0031897	11.292	15.202	9.657	14.871
FBgn0031897	39.21	44.424	34.421	42.034
FBgn0031897	38.86	43.978	34.04	41.634
FBgn0031900	0.211	0.039	0.165	0.4
FBgn0031902	1.037	0.503	1.423	0.903
FBgn0031903	0.292	0.063	0.045	0.259
FBgn0031905	0.38	0.413	0.561	1.514
FBgn0031907	153.731	241.271	194.51	140.123
FBgn0031914	33.235	47.397	47.851	44.309
FBgn0031914	66.158	94.67	95.635	88.746
FBgn0031914	66.341	94.932	95.899	88.991
FBgn0031918	13.884	0.272	0.208	0.201
FBgn0031918	13.833	0.286	0.219	0.212
FBgn0031920	0.913	1.246	1.67	7.734
FBgn0031925	5.936	2.626	8.765	8.152
FBgn0031929	0.389	0.125	0.6	0.613
FBgn0031936	119.531	200.222	121.254	150.86
FBgn0031940	0.189	0.202	0.173	0.209
FBgn0031942	0.658	0.725	1.291	1.187
FBgn0031946	2.166	1.709	3.099	16.363
FBgn0031947	3.725	4.248	4.412	4.811
FBgn0031950	29.856	26.032	27.44	31.786
FBgn0031951	13.26	16.54	19.64	16.904
FBgn0031952	5.482	4.796	4.628	6.897
FBgn0031959	3.176	0.663	0.903	0.823
FBgn0031961	0.417	0.186	0.396	0.427
FBgn0031968	16.702	25.937	46.547	27.221
FBgn0031969	19.599	13.438	11.803	16.006
FBgn0031969	21.445	14.603	12.946	17.459
FBgn0031973	246.219	54.727	67.331	97.251
FBgn0031975	16.839	12.97	12.648	12.405
FBgn0031976	1.824	3.546	1.787	1.489
FBgn0031977	59.727	60.584	61.591	64.105
FBgn0031977	97.348	100.951	100.917	106.126
FBgn0031979	10.91	12.387	12.82	13.02
FBgn0031981	2.038	1.664	1.65	1.606
FBgn0031988	12.352	10.628	10.347	10.753
FBgn0031992	94.186	98.653	130.237	107.357
FBgn0031996	9.89	15.735	14.926	15.673
FBgn0031997	6.021	10.017	11.457	12.263
FBgn0031997	5.766	9.593	10.972	11.716
FBgn0031998	19.738	26.778	35.704	35.501
FBgn0032000	32.411	38.827	37.928	38.201
FBgn0032002	27.249	22.404	14.17	14.599
FBgn0032003	1.35	0.73	1.901	8.451
FBgn0032004	5.01	3.484	4.787	8.518
FBgn0032005	103.542	139.91	106.883	120.581
FBgn0032006	22.661	23.677	22.719	20.392
FBgn0032006	21.747	22.58	21.659	19.634
FBgn0032006	21.575	22.545	21.541	19.5
FBgn0032006	20.479	21.283	20.46	18.461
FBgn0032010	15.004	5.645	7.112	14.124
FBgn0032010	12.39	4.431	4.843	9.492
FBgn0032010	12.286	4.459	4.865	9.649
FBgn0032010	12.587	4.635	5.024	9.981
FBgn0032010	12.353	4.569	4.95	9.838
FBgn0032010	12.51	4.519	4.933	9.781
FBgn0032010	12.49	4.531	4.96	9.797
FBgn0032010	12.268	4.446	4.884	9.614
FBgn0032010	10.169	3.627	5.081	12.469
FBgn0032015	44.94	51.683	53.841	58.233
FBgn0032017	4.736	4.609	5.575	6.061
FBgn0032020	12.924	15.594	15.439	15.051
FBgn0032021	2.802	3.39	2.563	3.532
FBgn0032022	32.675	9.041	19.746	16.126
FBgn0032026	9.401	13.01	9.338	11.607
FBgn0032026	8.927	12.334	8.859	11.043
FBgn0032029	90.105	131.904	172.374	126.14
FBgn0032030	11.911	14.79	15.802	13.496
FBgn0032031	7.659	7.84	8.597	9.073
FBgn0032036	53.868	67.481	39.352	53.636
FBgn0032036	52.901	66.311	38.884	52.587
FBgn0032036	52.316	65.597	38.502	51.989
FBgn0032036	52.399	65.747	38.585	52.157
FBgn0032036	57.291	71.59	41.756	57.2
FBgn0032036	49.398	61.923	36.32	49.13
FBgn0032036	53.218	66.769	39.11	52.964
FBgn0032040	0.308	0	0.211	0.563
FBgn0032042	4.648	4.414	4.39	4.079
FBgn0032042	4.456	4.322	4.163	3.906
FBgn0032048	1.788	0.361	0.596	0.543
FBgn0032051	4.278	4.087	2.881	3.605
FBgn0032052	11.821	17.069	13.923	14.165
FBgn0032053	20.486	20.168	20.395	20.241
FBgn0032054	25.205	29.677	8.323	13.141
FBgn0032054	23.099	27.201	7.561	12.152
FBgn0032055	1012.504	1543.325	567.579	211.355
FBgn0032061	2.572	2.187	3.505	14.525
FBgn0032067	0.269	0.014	0.138	0.298
FBgn0032074	13.897	0.45	1.88	0.678
FBgn0032075	103.76	8.03	28.797	8.117
FBgn0032075	108.234	8.34	30.258	8.316
FBgn0032078	11.4	14.867	12.925	13.308
FBgn0032078	12.172	15.872	14.066	14.237
FBgn0032080	0.043	0.014	0.163	0.143
FBgn0032082	0.233	0	0.24	0.213
FBgn0032083	0.226	0	0.206	0.25
FBgn0032084	2.784	1.548	1.768	2.126
FBgn0032086	0.798	0.615	0.493	0.795
FBgn0032087	52.653	0.265	3.258	0.412
FBgn0032088	0.612	0.069	0.099	0.406
FBgn0032089	0.278	0.107	0.114	0.442
FBgn0032090	0.897	0.266	0.852	2.933
FBgn0032101	31.878	36.768	39.382	33.127
FBgn0032104	0.148	0.095	0.458	0.246
FBgn0032109	0.344	0.11	0.566	1.485
FBgn0032115	0.358	0.735	2.061	3.184
FBgn0032116	2.438	0.674	0.693	0.54
FBgn0032116	2.429	0.672	0.691	0.538
FBgn0032119	0.346	0.127	0.034	0.492
FBgn0032120	7.821	8.514	6.861	8.234
FBgn0032120	7.283	7.854	6.303	7.566
FBgn0032123	19.724	17.575	11.365	20.767
FBgn0032123	18.412	16.255	10.396	19.221
FBgn0032124	2.663	2.247	2.218	2.578
FBgn0032129	29.104	26.776	31.097	21.775
FBgn0032129	59.012	55.533	67.05	38.94
FBgn0032129	36.374	33.552	39.699	24.903
FBgn0032130	7.726	5.042	5.753	6.236
FBgn0032135	4.888	5.897	5.04	6.35
FBgn0032149	8.407	10.796	11.535	11.494
FBgn0032149	8.487	10.645	11.283	11.059
FBgn0032150	1.723	2.255	2.182	1.541
FBgn0032150	1.566	2.05	2.025	1.441
FBgn0032151	0.323	0.028	0.428	0.414
FBgn0032151	0.422	0.095	0.438	0.411
FBgn0032151	0.41	0.095	0.419	0.377
FBgn0032153	5.401	7.803	11.927	7.625
FBgn0032154	2.698	3.832	3.077	3.764
FBgn0032156	137.028	122.201	123.145	95.931
FBgn0032156	135.272	120.344	121.681	94.545
FBgn0032156	137.264	122.08	123.412	95.989
FBgn0032156	140.601	125.289	126.576	98.22
FBgn0032156	142.685	127.462	128.332	99.842
FBgn0032156	142.371	126.966	127.909	99.671
FBgn0032157	5.033	6.229	4.863	5.293
FBgn0032160	66.456	78.868	110.449	117.661
FBgn0032161	6.524	8.954	11.825	8.669
FBgn0032166	10.555	9.534	10.415	10.991
FBgn0032166	8.417	8.787	7.535	10.275
FBgn0032168	2.785	2.85	4.125	3.593
FBgn0032169	3.727	4.813	4.974	4.844
FBgn0032172	24.877	29.536	24.262	27.323
FBgn0032172	25.188	29.502	24.22	27.19
FBgn0032172	26.414	28.399	24.004	28.57
FBgn0032175	0.274	0.083	0.21	0.363
FBgn0032178	10.615	9.622	15.388	10.275
FBgn0032184	0.229	0.074	0	0.228
FBgn0032187	0.993	0.053	0.261	0.341
FBgn0032189	7.162	8.962	8.858	8.613
FBgn0032192	0.827	0.362	0.413	0.35
FBgn0032195	3.273	5.332	7.306	7.173
FBgn0032198	111.401	140.636	131.397	125.471
FBgn0032202	154.16	147.038	143.47	158.965
FBgn0032202	154.637	148.42	143.808	159.763
FBgn0032202	154.854	148.593	144.066	159.762
FBgn0032204	6.003	8.727	8.392	9.256
FBgn0032205	7.987	9.763	9.693	11.99
FBgn0032210	17.306	21.037	18.201	22.255
FBgn0032210	17.433	21.191	18.334	22.397
FBgn0032211	0.428	0.214	0.424	0.19
FBgn0032213	138.513	113.674	135.677	209.587
FBgn0032214	25.97	35.581	37.1	37.441
FBgn0032216	45.614	65.089	112.083	89.163
FBgn0032218	59.169	50.741	54.767	57.431
FBgn0032219	14.138	13.735	7.846	20.123
FBgn0032219	12.404	11.96	7.054	17.921
FBgn0032219	14.676	14.275	8.227	20.738
FBgn0032225	1.012	0.305	0.499	0.651
FBgn0032228	0.376	0.03	0.064	0.062
FBgn0032231	20.716	23.873	22.162	22.194
FBgn0032233	0.396	0.117	0.293	0.284
FBgn0032233	0.42	0.108	0.269	0.279
FBgn0032235	12.924	0.231	0.522	0.452
FBgn0032236	27.544	32.783	37.593	38.128
FBgn0032240	11.083	11.761	14.804	14.226
FBgn0032240	24.685	26.227	35.416	32.883
FBgn0032242	33.228	28.521	29.382	30.534
FBgn0032244	1.691	3.594	1.56	1.433
FBgn0032246	81.128	119.189	99.838	103.004
FBgn0032246	79.972	117.385	98.258	101.749
FBgn0032248	7.202	9.203	10.217	20.58
FBgn0032249	3.678	5.277	3.629	4.736
FBgn0032251	3.054	3.064	4.714	5.231
FBgn0032252	15.329	17.907	23.953	19.534
FBgn0032253	7.245	8.442	6.38	9.454
FBgn0032259	9.029	12.546	10.207	10.983
FBgn0032262	10.948	13.684	9.528	10.117
FBgn0032264	111.365	117.679	128.728	125.097
FBgn0032264	140.291	148.967	160.856	158.221
FBgn0032266	0.614	2.05	2.443	2.325
FBgn0032269	3.056	2.662	6.146	31.602
FBgn0032281	1.173	1.204	0.965	0.701
FBgn0032282	0.821	0.263	0.633	0.954
FBgn0032282	0.536	0.172	0.414	0.668
FBgn0032284	4.296	0	0.505	0.245
FBgn0032287	120.23	128.686	76.053	94.787
FBgn0032290	6.444	6.99	8.65	6.975
FBgn0032293	13.227	14.861	19.524	15.927
FBgn0032294	0.309	0.238	0.637	0.617
FBgn0032295	1.43	1.007	1.213	1.306
FBgn0032297	111.4	133.154	136.405	154.795
FBgn0032297	77.431	86.072	88.305	104.015
FBgn0032305	12.32	14.118	9.56	8.281
FBgn0032311	0.119	0.152	0.57	0.473
FBgn0032312	0.311	0.133	0.924	4.679
FBgn0032313	0.434	0.159	0.851	1.072
FBgn0032314	0.918	0.674	1.485	5.796
FBgn0032315	1.296	3.605	6.223	3.587
FBgn0032318	0.595	0.546	0.934	1.243
FBgn0032318	0.63	0.52	0.927	1.197
FBgn0032321	7.888	8.075	9.835	8.817
FBgn0032322	139.696	102.96	42.415	56.94
FBgn0032322	103.144	75.789	31.383	41.72
FBgn0032329	7.138	6.927	4.261	5.792
FBgn0032330	5.245	4.195	4.878	4.951
FBgn0032330	3.613	2.546	2.906	3.09
FBgn0032336	1.482	0.282	0.565	0.438
FBgn0032337	0.226	0.036	0.155	0.263
FBgn0032338	0.224	0.072	0.461	0.651
FBgn0032338	0.215	0.061	0.475	0.555
FBgn0032341	6.314	6.156	5.797	6.518
FBgn0032341	6.255	6.116	5.815	6.51
FBgn0032343	6.754	6.441	6.08	7.365
FBgn0032346	5.738	7.558	6.493	5.777
FBgn0032354	1.184	2.492	2.533	2.61
FBgn0032360	4.546	5.567	9.702	47.257
FBgn0032361	5.99	8.843	7.558	8.661
FBgn0032362	0.879	0.868	0.927	0.883
FBgn0032363	4.89	3.967	3.78	3.522
FBgn0032364	0.443	0.095	0.426	2.102
FBgn0032365	0.217	0.391	0.507	1.905
FBgn0032368	0.243	0	0.125	0.121
FBgn0032371	1.585	1.558	4.11	21.647
FBgn0032372	1.048	1.271	1.517	7.696
FBgn0032373	3.856	0.087	0.124	0.404
FBgn0032374	0.322	0.745	0.751	0.899
FBgn0032375	0.312	0.15	0.856	2.021
FBgn0032376	0.475	0.305	0.733	1.183
FBgn0032377	0.495	0.662	0.764	0.658
FBgn0032381	9.873	5.942	2.938	4.22
FBgn0032382	349.634	420.097	189.686	351.196
FBgn0032382	311.432	371.977	167.568	313.122
FBgn0032388	12.313	14.328	12.327	11.552
FBgn0032393	32.852	42.267	51.966	42.909
FBgn0032397	5.382	6.722	5.618	12.261
FBgn0032398	42.382	51.919	45.067	47.645
FBgn0032405	14.391	18.781	17.111	18.202
FBgn0032405	26.907	34.905	32.543	34.184
FBgn0032406	0.324	0	0.056	0.108
FBgn0032407	71.253	73.541	99.216	94.951
FBgn0032416	0.202	0.026	0.083	0.188
FBgn0032421	6.317	5.49	5.428	4.621
FBgn0032422	128.96	52.711	62.412	52.221
FBgn0032424	1.118	1.017	1.79	8.762
FBgn0032429	45.646	52.332	49.889	48.195
FBgn0032429	33.755	38.679	36.75	35.723
FBgn0032429	45.879	52.412	49.949	48.003
FBgn0032434	0.041	0.052	0.39	0.243
FBgn0032435	4.176	0.139	0.263	0.351
FBgn0032436	4.682	5.305	2.91	4.501
FBgn0032439	0.348	0.056	0.329	0.607
FBgn0032439	0.345	0.049	0.394	0.713
FBgn0032442	0.186	0.068	0.311	0.177
FBgn0032444	49.726	51.372	53.43	48.893
FBgn0032445	12.038	18.067	25.846	24.667
FBgn0032447	1.076	0.742	0.766	0.848
FBgn0032447	1.014	0.826	0.749	0.958
FBgn0032447	0.912	0.629	0.649	0.718
FBgn0032448	0.587	0.707	1.208	5.703
FBgn0032450	1.554	1.574	1.367	1.655
FBgn0032450	1.668	1.534	1.469	1.782
FBgn0032451	55.07	49.621	54.318	65.448
FBgn0032454	5.823	6.06	5.558	6.247
FBgn0032455	17.369	23.227	20.757	22.344
FBgn0032456	29.076	23.271	21.342	23.959
FBgn0032456	28.659	22.437	20.721	23.265
FBgn0032456	28.805	22.777	20.964	23.553
FBgn0032456	28.837	22.749	20.911	23.475
FBgn0032456	28.445	22.478	20.611	23.323
FBgn0032456	28.24	22.086	20.413	22.925
FBgn0032456	28.575	22.442	20.715	23.311
FBgn0032456	28.853	22.746	20.948	23.512
FBgn0032457	0.524	0.428	0.556	2.912
FBgn0032467	11.105	12.936	15.625	14.7
FBgn0032470	1.614	1.7	1.484	1.137
FBgn0032472	609.339	641.356	564.2	380.06
FBgn0032474	37.762	41.355	50.539	54.534
FBgn0032474	31.908	33.762	39.959	43.751
FBgn0032475	4.182	4.829	4.48	4.88
FBgn0032476	7.012	8.519	7.795	9.866
FBgn0032477	22.24	23.635	20.749	20.291
FBgn0032479	21.184	28.923	24.134	23.463
FBgn0032479	17.771	24.354	20.4	20.697
FBgn0032480	13.245	16.387	12.479	14.88
FBgn0032480	13.236	16.371	12.463	14.904
FBgn0032481	2.638	2.224	2.545	6.059
FBgn0032482	257.821	176.998	166.212	138.02
FBgn0032484	0.664	0.392	0.383	0.565
FBgn0032484	0.62	0.366	0.357	0.544
FBgn0032487	5.496	5.757	4.415	5.669
FBgn0032490	0.292	0.094	0.25	0.436
FBgn0032491	0.338	0.109	0.174	0.337
FBgn0032492	0.258	0.829	1.904	6.177
FBgn0032494	392.794	401.636	485.631	472.307
FBgn0032499	15.821	20.692	16.316	16.192
FBgn0032499	15.52	20.265	16.006	16.005
FBgn0032503	0.261	0.293	0.552	0.983
FBgn0032506	0.369	0.135	0.326	0.432
FBgn0032509	82.137	86.802	80.612	78.767
FBgn0032511	132.411	132.358	173.382	163.749
FBgn0032515	38.62	40	46.867	40.973
FBgn0032516	10.131	9.098	12.58	12.78
FBgn0032516	10.565	9.316	12.843	13.238
FBgn0032521	2.824	2.189	1.65	1.515
FBgn0032524	15.711	22.331	28.775	24.224
FBgn0032533	0.59	0.91	0.972	4.629
FBgn0032536	1.038	1.305	1.015	0.822
FBgn0032538	0.99	0.127	0.611	0.657
FBgn0032549	0.274	0.088	0.469	0.273
FBgn0032553	0.565	0.403	1.722	5.588
FBgn0032553	0.603	0.387	1.273	5.148
FBgn0032554	0.737	0.237	1.517	4.798
FBgn0032554	0.599	0.24	1.489	4.825
FBgn0032563	0.746	0.838	2.751	8.055
FBgn0032577	1.082	1.806	1.558	9.558
FBgn0032582	1.395	0.344	0.515	0.855
FBgn0032585	0.094	0.081	0.13	0.146
FBgn0032586	65.266	58.094	64.489	60.131
FBgn0032586	64.44	57.515	63.776	60.16
FBgn0032586	71.732	64.575	73.017	66.331
FBgn0032587	22.03	8.816	12.611	17.157
FBgn0032588	1.918	1.876	3.446	14.864
FBgn0032588	2.162	2.119	3.981	16.632
FBgn0032593	0.244	0.059	0.272	0.374
FBgn0032593	0.254	0.061	0.283	0.38
FBgn0032595	31.892	34.448	41.44	34.15
FBgn0032596	126.54	158.538	316.59	266.158
FBgn0032597	25.787	33.505	35.337	29.868
FBgn0032600	6.066	6.057	4.858	4.998
FBgn0032600	6.702	6.717	5.82	6.369
FBgn0032601	31.719	3.466	4.766	2.927
FBgn0032609	0.65	0.521	0.919	4.694
FBgn0032612	3.61	3.488	4.487	2.683
FBgn0032613	17.437	25.334	14.809	21.749
FBgn0032614	91.293	124.826	222.015	168.924
FBgn0032614	60.64	81.4	146.976	111.658
FBgn0032615	6.211	13.225	4.956	19.874
FBgn0032624	0.319	0.526	1.53	9.432
FBgn0032626	0.681	0.328	0.788	5.428
FBgn0032632	1.848	1.859	2.578	12.727
FBgn0032633	4.426	3.182	3.319	3.136
FBgn0032637	1.565	1.637	3.658	15.632
FBgn0032638	0.747	0.027	0.313	0.386
FBgn0032639	0.79	0.71	1.952	1.085
FBgn0032642	55.763	66.412	67.399	73.212
FBgn0032644	11.347	11.337	14.3	14.188
FBgn0032646	22.846	23.463	25.482	36.119
FBgn0032647	0.243	0.072	0.257	0.796
FBgn0032649	0.307	0.061	0.275	0.486
FBgn0032651	0.37	0.158	0.127	0.451
FBgn0032651	0.271	0.099	0.133	0.411
FBgn0032654	1.757	1.762	3.54	11.307
FBgn0032656	4.579	4.101	4.382	4.041
FBgn0032658	0.037	0.072	0.102	0.322
FBgn0032663	0.18	0	0.247	0.439
FBgn0032664	0.571	0.338	0.934	4.698
FBgn0032666	6.949	8.595	18.746	16.447
FBgn0032666	6.28	7.854	16.942	14.889
FBgn0032668	1.028	0.759	0.776	1.161
FBgn0032677	0.753	0.662	1.741	8.576
FBgn0032681	3.535	3.021	3.035	3.515
FBgn0032681	3.581	3.08	3.064	3.554
FBgn0032681	3.639	3.13	3.113	3.612
FBgn0032682	6.895	2.898	3.247	1.374
FBgn0032682	6.146	1.465	1.818	0.66
FBgn0032683	3.529	3.342	2.912	2.159
FBgn0032683	3.386	3.118	2.737	2.064
FBgn0032683	3.395	3.126	2.744	2.07
FBgn0032688	3.071	3.353	2.208	2.859
FBgn0032690	5.336	5.551	5.694	5.629
FBgn0032691	2.526	2.442	2.18	2.527
FBgn0032692	0.903	0.158	0.619	0.709
FBgn0032694	47.425	38.247	32.038	32.925
FBgn0032694	47.692	38.618	32.258	33.188
FBgn0032698	1.882	1.141	0.789	1.355
FBgn0032705	1.825	2.064	1.192	1.674
FBgn0032706	10.707	0.17	0.204	0.417
FBgn0032709	0.147	0.283	1.209	4.294
FBgn0032713	38.49	40.755	19.814	9.55
FBgn0032715	59.67	86.252	134.561	88.118
FBgn0032717	8.198	5.997	6.323	6.602
FBgn0032720	17.107	27.744	26.931	22.074
FBgn0032721	69.82	117.701	76.468	83.717
FBgn0032725	56.38	66.347	88.091	75.004
FBgn0032726	40.262	59.607	26.048	52.245
FBgn0032728	2.442	3.254	2.418	2.893
FBgn0032731	76.746	42.598	52.37	54.427
FBgn0032740	0.922	1.257	2.45	5.204
FBgn0032741	0.511	0.348	0.516	1.039
FBgn0032744	8.929	9.584	11.402	11.955
FBgn0032749	0.481	0.232	0.358	0.573
FBgn0032750	2.834	3.115	2.933	2.936
FBgn0032752	3.397	1.45	1.584	1.034
FBgn0032752	3.334	1.519	1.59	1.065
FBgn0032752	3.517	1.607	1.612	1.101
FBgn0032754	0.263	0.048	0.077	0.274
FBgn0032763	2.184	2.437	2.186	2.474
FBgn0032770	76.801	97.517	71.79	97.136
FBgn0032771	1.036	0.85	2.369	12.158
FBgn0032772	10.598	8.743	7.27	11.446
FBgn0032773	313.927	288.138	145.275	159.293
FBgn0032773	313.104	287.27	144.781	158.796
FBgn0032773	267.36	244.67	123.675	135.135
FBgn0032773	301.709	276.405	139.645	152.953
FBgn0032774	331.192	277.804	297.517	305.773
FBgn0032774	315.925	263.34	281.999	291.257
FBgn0032774	329.925	277.356	296.348	306.523
FBgn0032775	25.479	31.472	20.474	23.794
FBgn0032775	25.791	31.647	20.741	24.101
FBgn0032779	12.866	13.711	14.384	13.85
FBgn0032779	12.376	12.173	12.807	12.79
FBgn0032780	5.873	4.994	6.243	5.905
FBgn0032783	83.276	113.531	158.769	69.735
FBgn0032783	74.559	102.953	143.259	62.452
FBgn0032783	85.825	117.32	163.72	71.93
FBgn0032788	0.213	0.027	0.234	0.453
FBgn0032789	0.288	0.074	0.158	0.153
FBgn0032791	8.208	10.963	15.833	9.515
FBgn0032791	7.328	9.815	14.448	8.608
FBgn0032796	2.118	1.878	1.834	2.069
FBgn0032797	0.637	0.513	0.511	0.681
FBgn0032797	0.667	0.534	0.53	0.715
FBgn0032799	25.042	31.886	28.554	26.429
FBgn0032800	1.629	1.151	1.202	1.515
FBgn0032803	0.533	0.143	0.64	0.767
FBgn0032810	108.294	132.613	71.087	95.462
FBgn0032811	5.016	5.16	7.546	6.362
FBgn0032812	5.469	5.779	5.002	6.005
FBgn0032812	5.544	5.823	5.135	6.104
FBgn0032813	4.717	7.817	8.09	6.776
FBgn0032816	8.66	9.616	10.908	9.903
FBgn0032818	6.361	6.109	10.134	9.325
FBgn0032819	2.846	3.28	2.235	2.756
FBgn0032821	7.444	5.191	5.163	6.717
FBgn0032821	6.921	5.016	5.071	6.2
FBgn0032822	8.029	6.991	10.638	10.741
FBgn0032824	0.687	0.771	1.295	0.456
FBgn0032827	0.328	0.063	0.27	0.305
FBgn0032833	574.511	534.602	616.367	617.274
FBgn0032833	406.091	376.786	434.442	438.973
FBgn0032835	203.543	92.466	74.439	76.849
FBgn0032836	461.883	687.711	621.267	591.043
FBgn0032839	0.787	0.101	0.432	0.628
FBgn0032840	0.834	0.432	0.535	0.536
FBgn0032843	1.441	1.131	1.274	1.128
FBgn0032846	5.892	8.004	7.351	8.083
FBgn0032846	5.779	7.77	7.009	7.929
FBgn0032847	17.179	18.744	21.618	21.776
FBgn0032848	0.555	0.317	0.487	1.885
FBgn0032849	6.852	10.024	10.948	11.352
FBgn0032849	6.115	8.834	9.806	10.004
FBgn0032850	4.519	2.41	1.693	4.041
FBgn0032856	0.367	0.084	0.144	0.209
FBgn0032857	2.625	1.653	2.182	2.734
FBgn0032857	2.543	1.648	2.07	2.763
FBgn0032859	26.398	22.046	24.015	21.789
FBgn0032860	1.074	0.259	0.368	0.714
FBgn0032863	2.145	2.829	2.386	3.467
FBgn0032868	0.858	0.472	1.513	0.651
FBgn0032873	5.521	7.184	5.853	6.08
FBgn0032873	5.491	7.183	5.842	6.048
FBgn0032879	0.833	0.627	0.788	0.802
FBgn0032882	14.073	19.105	15.713	16.333
FBgn0032883	4.165	5.068	5.326	7.62
FBgn0032884	70.303	77.074	188.072	145.888
FBgn0032886	9.633	10.587	9.244	13.193
FBgn0032888	0.301	0.257	0.069	0.333
FBgn0032889	213.729	242.152	202.785	271.486
FBgn0032889	225.835	254.988	213.955	286.894
FBgn0032894	0.605	0.725	1.631	5.757
FBgn0032897	336.344	250.489	271.46	258.378
