Gene.ID	Transcript.ID	Affy.ID	Gene.Type
ENSRNOG00000046023	ENSRNOT00000071249	1376774_at	protein_coding
ENSRNOG00000009166	ENSRNOT00000012256	1376739_at	protein_coding
ENSRNOG00000009166	ENSRNOT00000012256	1376116_at	protein_coding
ENSRNOG00000051499	ENSRNOT00000077122	1369684_at	protein_coding
ENSRNOG00000051499	ENSRNOT00000085899	1369684_at	protein_coding
ENSRNOG00000006491	ENSRNOT00000008494		protein_coding
ENSRNOG00000013920	ENSRNOT00000090882		protein_coding
ENSRNOG00000013920	ENSRNOT00000018843		protein_coding
ENSRNOG00000038276	ENSRNOT00000058263		protein_coding
ENSRNOG00000010812	ENSRNOT00000091211	1380376_at	protein_coding
ENSRNOG00000010812	ENSRNOT00000091211	1394448_at	protein_coding
ENSRNOG00000010812	ENSRNOT00000091211	1384871_at	protein_coding
ENSRNOG00000010812	ENSRNOT00000091211	1384052_at	protein_coding
ENSRNOG00000010812	ENSRNOT00000068199	1384871_at	protein_coding
ENSRNOG00000050676	ENSRNOT00000048882		protein_coding
ENSRNOG00000017906	ENSRNOT00000024076		protein_coding
ENSRNOG00000000392	ENSRNOT00000000441	1372350_at	protein_coding
ENSRNOG00000000392	ENSRNOT00000080773	1372350_at	protein_coding
ENSRNOG00000047219	ENSRNOT00000074000	1371728_at	protein_coding
ENSRNOG00000047219	ENSRNOT00000080049		protein_coding
ENSRNOG00000000896	ENSRNOT00000001195		protein_coding
ENSRNOG00000015732	ENSRNOT00000020409	1369611_at	protein_coding
ENSRNOG00000015732	ENSRNOT00000020409	1393707_at	protein_coding
ENSRNOG00000024026	ENSRNOT00000032208		protein_coding
ENSRNOG00000003536	ENSRNOT00000004740	1374050_at	protein_coding
ENSRNOG00000061615	ENSRNOT00000078467		protein_coding
ENSRNOG00000056854	ENSRNOT00000084127	1385490_at	protein_coding
ENSRNOG00000007864	ENSRNOT00000086299		protein_coding
ENSRNOG00000007864	ENSRNOT00000068190		protein_coding
ENSRNOG00000011284	ENSRNOT00000015020	1393919_at	protein_coding
ENSRNOG00000055586	ENSRNOT00000079753	1377969_at	protein_coding
ENSRNOG00000053635	ENSRNOT00000088280		protein_coding
ENSRNOG00000009921	ENSRNOT00000013175	1371147_at	protein_coding
ENSRNOG00000004775	ENSRNOT00000055101	1395767_at	protein_coding
ENSRNOG00000004775	ENSRNOT00000055101	1389348_at	protein_coding
ENSRNOG00000010048	ENSRNOT00000068102	1367848_at	protein_coding
ENSRNOG00000010048	ENSRNOT00000078175	1367848_at	protein_coding
ENSRNOG00000014670	ENSRNOT00000045183	1392154_at	protein_coding
ENSRNOG00000014670	ENSRNOT00000045183	1397302_at	protein_coding
ENSRNOG00000014670	ENSRNOT00000045183	1372068_at	protein_coding
ENSRNOG00000014670	ENSRNOT00000049391	1392154_at	protein_coding
ENSRNOG00000014670	ENSRNOT00000049391	1397302_at	protein_coding
ENSRNOG00000014670	ENSRNOT00000049391	1372068_at	protein_coding
ENSRNOG00000027733	ENSRNOT00000036413		protein_coding
ENSRNOG00000056981	ENSRNOT00000083947		protein_coding
ENSRNOG00000048344	ENSRNOT00000072062		protein_coding
ENSRNOG00000017684	ENSRNOT00000023810	1371566_at	protein_coding
ENSRNOG00000008829	ENSRNOT00000012056	1395619_at	protein_coding
ENSRNOG00000060230	ENSRNOT00000086101		pseudogene
ENSRNOG00000050717	ENSRNOT00000074413	1370735_at	protein_coding
ENSRNOG00000045980	ENSRNOT00000074179		protein_coding
ENSRNOG00000014794	ENSRNOT00000019849		protein_coding
ENSRNOG00000056845	ENSRNOT00000087749		protein_coding
ENSRNOG00000019992	ENSRNOT00000027086	1391224_at	protein_coding
ENSRNOG00000001325	ENSRNOT00000001792	1387935_at	protein_coding
ENSRNOG00000047915	ENSRNOT00000071666		protein_coding
ENSRNOG00000000967	ENSRNOT00000001292	1368126_at	protein_coding
ENSRNOG00000027008	ENSRNOT00000039335	1375796_at	protein_coding
ENSRNOG00000027008	ENSRNOT00000077764	1397304_at	protein_coding
ENSRNOG00000027008	ENSRNOT00000077764	1396163_at	protein_coding
ENSRNOG00000022994	ENSRNOT00000041542		protein_coding
ENSRNOG00000015159	ENSRNOT00000020711	1387542_at	protein_coding
ENSRNOG00000042848	ENSRNOT00000046973	1393449_at	protein_coding
ENSRNOG00000042848	ENSRNOT00000046973	1393324_at	protein_coding
ENSRNOG00000042848	ENSRNOT00000046973	1392309_at	protein_coding
ENSRNOG00000042848	ENSRNOT00000046973	1383197_at	protein_coding
ENSRNOG00000048431	ENSRNOT00000074659	1374023_at	protein_coding
ENSRNOG00000027839	ENSRNOT00000030007	1369688_s_at	protein_coding
ENSRNOG00000027839	ENSRNOT00000030036	1369688_s_at	protein_coding
ENSRNOG00000005249	ENSRNOT00000007300	1371779_at	protein_coding
ENSRNOG00000016021	ENSRNOT00000061054	1388422_at	protein_coding
ENSRNOG00000016021	ENSRNOT00000090923		protein_coding
ENSRNOG00000016447	ENSRNOT00000022601	1372202_at	protein_coding
ENSRNOG00000061393	ENSRNOT00000091576		snoRNA
ENSRNOG00000024345	ENSRNOT00000040778		protein_coding
ENSRNOG00000028206	ENSRNOT00000030600	1377178_at	protein_coding
ENSRNOG00000028206	ENSRNOT00000030600	1385507_at	protein_coding
ENSRNOG00000028206	ENSRNOT00000030600	1385508_x_at	protein_coding
ENSRNOG00000054864	ENSRNOT00000086848		snoRNA
ENSRNOG00000020893	ENSRNOT00000028389	1379804_at	protein_coding
ENSRNOG00000020893	ENSRNOT00000028389	1377526_at	protein_coding
ENSRNOG00000020893	ENSRNOT00000028389	1381394_at	protein_coding
ENSRNOG00000020893	ENSRNOT00000028389	1372203_at	protein_coding
ENSRNOG00000020893	ENSRNOT00000071442	1379804_at	protein_coding
ENSRNOG00000020893	ENSRNOT00000071442	1381394_at	protein_coding
ENSRNOG00000020893	ENSRNOT00000071442	1372203_at	protein_coding
ENSRNOG00000055875	ENSRNOT00000079884		snoRNA
ENSRNOG00000060798	ENSRNOT00000071106	1371269_at	pseudogene
ENSRNOG00000002364	ENSRNOT00000003228	1387923_at	protein_coding
ENSRNOG00000002364	ENSRNOT00000085011	1387923_at	protein_coding
ENSRNOG00000011283	ENSRNOT00000015286	1372847_at	protein_coding
ENSRNOG00000011283	ENSRNOT00000050827	1372847_at	protein_coding
ENSRNOG00000055074	ENSRNOT00000082472		snRNA
ENSRNOG00000021671	ENSRNOT00000039588		protein_coding
ENSRNOG00000057492	ENSRNOT00000090257		snoRNA
ENSRNOG00000056110	ENSRNOT00000084704		protein_coding
ENSRNOG00000042374	ENSRNOT00000066341	1390681_at	protein_coding
ENSRNOG00000060836	ENSRNOT00000091638		snRNA
ENSRNOG00000023828	ENSRNOT00000014191	1393560_at	protein_coding
ENSRNOG00000015144	ENSRNOT00000020365	1388412_at	protein_coding
ENSRNOG00000018228	ENSRNOT00000058074	1399007_at	protein_coding
ENSRNOG00000018228	ENSRNOT00000058074	1397113_at	protein_coding
ENSRNOG00000054242	ENSRNOT00000092126		miRNA
ENSRNOG00000020056	ENSRNOT00000027217	1376087_at	protein_coding
ENSRNOG00000012314	ENSRNOT00000016479	1373387_at	protein_coding
ENSRNOG00000050010	ENSRNOT00000075743		miRNA
ENSRNOG00000055508	ENSRNOT00000082003		pseudogene
ENSRNOG00000032878	ENSRNOT00000085120	1375231_a_at	protein_coding
ENSRNOG00000032878	ENSRNOT00000085120	1371629_at	protein_coding
ENSRNOG00000032878	ENSRNOT00000045795	1375231_a_at	protein_coding
ENSRNOG00000032878	ENSRNOT00000045795	1371629_at	protein_coding
ENSRNOG00000041998	ENSRNOT00000063751		rRNA
ENSRNOG00000054032	ENSRNOT00000084013		snoRNA
ENSRNOG00000002349	ENSRNOT00000064779		protein_coding
ENSRNOG00000002349	ENSRNOT00000003197	1397614_at	protein_coding
ENSRNOG00000048190	ENSRNOT00000075401	1394000_at	protein_coding
ENSRNOG00000015410	ENSRNOT00000020704	1381504_at	protein_coding
ENSRNOG00000056816	ENSRNOT00000084287		snRNA
ENSRNOG00000055526	ENSRNOT00000091664	1371295_at	protein_coding
ENSRNOG00000049651	ENSRNOT00000072582		miRNA
ENSRNOG00000053136	ENSRNOT00000080793		protein_coding
ENSRNOG00000059641	ENSRNOT00000091530		processed_pseudogene
ENSRNOG00000043645	ENSRNOT00000068912		miRNA
ENSRNOG00000032579	ENSRNOT00000083015		protein_coding
ENSRNOG00000032579	ENSRNOT00000040303		protein_coding
ENSRNOG00000034241	ENSRNOT00000051397	1372460_at	protein_coding
ENSRNOG00000034241	ENSRNOT00000051397	1372461_at	protein_coding
ENSRNOG00000058281	ENSRNOT00000083940		snRNA
ENSRNOG00000020573	ENSRNOT00000027920	1398273_at	protein_coding
ENSRNOG00000020573	ENSRNOT00000027920	1372844_at	protein_coding
ENSRNOG00000033009	ENSRNOT00000047063		protein_coding
ENSRNOG00000017548	ENSRNOT00000023904	1373341_at	protein_coding
ENSRNOG00000029734	ENSRNOT00000048329		protein_coding
ENSRNOG00000054535	ENSRNOT00000081009		snRNA
ENSRNOG00000049274	ENSRNOT00000052217		protein_coding
ENSRNOG00000013578	ENSRNOT00000018351	1392759_at	protein_coding
ENSRNOG00000013578	ENSRNOT00000018351	1382513_at	protein_coding
ENSRNOG00000044314	ENSRNOT00000069581		miRNA
ENSRNOG00000019143	ENSRNOT00000080860	1375912_a_at	protein_coding
ENSRNOG00000019143	ENSRNOT00000080860	1375214_at	protein_coding
ENSRNOG00000019143	ENSRNOT00000080860	1385402_at	protein_coding
ENSRNOG00000019143	ENSRNOT00000080860	1375913_at	protein_coding
ENSRNOG00000019143	ENSRNOT00000065431	1375912_a_at	protein_coding
ENSRNOG00000019143	ENSRNOT00000065431	1375214_at	protein_coding
ENSRNOG00000019143	ENSRNOT00000065431	1385402_at	protein_coding
ENSRNOG00000019143	ENSRNOT00000065431	1375913_at	protein_coding
ENSRNOG00000048582	ENSRNOT00000072668		protein_coding
ENSRNOG00000024454	ENSRNOT00000034411		protein_coding
ENSRNOG00000059489	ENSRNOT00000088343	1375655_at	pseudogene
ENSRNOG00000059489	ENSRNOT00000088343	1382633_at	pseudogene
ENSRNOG00000007331	ENSRNOT00000068028	1373427_at	protein_coding
ENSRNOG00000049483	ENSRNOT00000041658		protein_coding
ENSRNOG00000010316	ENSRNOT00000064420		protein_coding
ENSRNOG00000060284	ENSRNOT00000079436		lincRNA
ENSRNOG00000020541	ENSRNOT00000089435	1373948_at	protein_coding
ENSRNOG00000020541	ENSRNOT00000066430	1373948_at	protein_coding
ENSRNOG00000008239	ENSRNOT00000011032	1391784_at	protein_coding
ENSRNOG00000052532	ENSRNOT00000077413		lincRNA
ENSRNOG00000057187	ENSRNOT00000072325		protein_coding
ENSRNOG00000055024	ENSRNOT00000082749		lincRNA
ENSRNOG00000045748	ENSRNOT00000075303		protein_coding
ENSRNOG00000042468	ENSRNOT00000066779		protein_coding
ENSRNOG00000011245	ENSRNOT00000015547	1390406_at	protein_coding
ENSRNOG00000052716	ENSRNOT00000082944		lincRNA
ENSRNOG00000001931	ENSRNOT00000002650	1370233_at	protein_coding
ENSRNOG00000001931	ENSRNOT00000002650	1377655_at	protein_coding
ENSRNOG00000001931	ENSRNOT00000071586	1377655_at	protein_coding
ENSRNOG00000038002	ENSRNOT00000057814	1378581_at	protein_coding
ENSRNOG00000057003	ENSRNOT00000084011		lincRNA
ENSRNOG00000005733	ENSRNOT00000008612	1382515_at	protein_coding
ENSRNOG00000005733	ENSRNOT00000091300	1389293_at	protein_coding
ENSRNOG00000005733	ENSRNOT00000091300	1382515_at	protein_coding
ENSRNOG00000026965	ENSRNOT00000029845	1390042_at	protein_coding
ENSRNOG00000021513	ENSRNOT00000038250		protein_coding
ENSRNOG00000060324	ENSRNOT00000081529		lincRNA
ENSRNOG00000033330	ENSRNOT00000040697	1377523_at	protein_coding
ENSRNOG00000018706	ENSRNOT00000025252		protein_coding
ENSRNOG00000058908	ENSRNOT00000081634	1388783_at	protein_coding
ENSRNOG00000058908	ENSRNOT00000081634	1368042_a_at	protein_coding
ENSRNOG00000055866	ENSRNOT00000085119		lincRNA
ENSRNOG00000018790	ENSRNOT00000025518	1368357_at	protein_coding
ENSRNOG00000017328	ENSRNOT00000023446	1387851_at	protein_coding
ENSRNOG00000055580	ENSRNOT00000077309		lincRNA
ENSRNOG00000000604	ENSRNOT00000000742	1370908_at	protein_coding
ENSRNOG00000042228	ENSRNOT00000041957	1370027_a_at	protein_coding
ENSRNOG00000018956	ENSRNOT00000025635	1370762_at	protein_coding
ENSRNOG00000057275	ENSRNOT00000078417		lincRNA
ENSRNOG00000018927	ENSRNOT00000025609	1379466_at	protein_coding
ENSRNOG00000015724	ENSRNOT00000021746	1370661_a_at	protein_coding
ENSRNOG00000020903	ENSRNOT00000028374	1379074_at	protein_coding
ENSRNOG00000056758	ENSRNOT00000091716		lincRNA
ENSRNOG00000053881	ENSRNOT00000079383	1394721_at	protein_coding
ENSRNOG00000061831	ENSRNOT00000078863		lincRNA
ENSRNOG00000005338	ENSRNOT00000007074	1369856_at	protein_coding
ENSRNOG00000051962	ENSRNOT00000080771		lincRNA
ENSRNOG00000017172	ENSRNOT00000023172	1388513_at	protein_coding
ENSRNOG00000056389	ENSRNOT00000079701		lincRNA
ENSRNOG00000056069	ENSRNOT00000079726	1390891_at	protein_coding
ENSRNOG00000056069	ENSRNOT00000079726	1385619_at	protein_coding
ENSRNOG00000021433	ENSRNOT00000031336		protein_coding
ENSRNOG00000050121	ENSRNOT00000072144	1387522_at	protein_coding
ENSRNOG00000027088	ENSRNOT00000030485	1373063_at	protein_coding
ENSRNOG00000027088	ENSRNOT00000030485	1375965_at	protein_coding
ENSRNOG00000027088	ENSRNOT00000030485	1383515_at	protein_coding
ENSRNOG00000027088	ENSRNOT00000030485	1385259_at	protein_coding
ENSRNOG00000031027	ENSRNOT00000049593		protein_coding
ENSRNOG00000016219	ENSRNOT00000021694	1389253_at	protein_coding
ENSRNOG00000012055	ENSRNOT00000016281		protein_coding
ENSRNOG00000012055	ENSRNOT00000078982		protein_coding
ENSRNOG00000049221	ENSRNOT00000089374	1388572_at	protein_coding
ENSRNOG00000049221	ENSRNOT00000089374	1377870_at	protein_coding
ENSRNOG00000049221	ENSRNOT00000089374	1391997_at	protein_coding
ENSRNOG00000049221	ENSRNOT00000071199	1388572_at	protein_coding
ENSRNOG00000049221	ENSRNOT00000071199	1377870_at	protein_coding
ENSRNOG00000049221	ENSRNOT00000091450	1388572_at	protein_coding
ENSRNOG00000049221	ENSRNOT00000091450	1377870_at	protein_coding
ENSRNOG00000049221	ENSRNOT00000091450	1391997_at	protein_coding
ENSRNOG00000020863	ENSRNOT00000028303	1379993_at	protein_coding
ENSRNOG00000020863	ENSRNOT00000075569	1379993_at	protein_coding
ENSRNOG00000013763	ENSRNOT00000018973		protein_coding
ENSRNOG00000003691	ENSRNOT00000004942	1373862_at	protein_coding
ENSRNOG00000003691	ENSRNOT00000004942	1390152_at	protein_coding
ENSRNOG00000031479	ENSRNOT00000085448	1398859_at	protein_coding
ENSRNOG00000031479	ENSRNOT00000085448	1388918_at	protein_coding
ENSRNOG00000031479	ENSRNOT00000051155	1398859_at	protein_coding
ENSRNOG00000031479	ENSRNOT00000086433		protein_coding
ENSRNOG00000048542	ENSRNOT00000073741	1370765_at	protein_coding
ENSRNOG00000013336	ENSRNOT00000060146	1374715_at	protein_coding
ENSRNOG00000004647	ENSRNOT00000006246	1387711_at	protein_coding
ENSRNOG00000041864	ENSRNOT00000063617		rRNA
ENSRNOG00000032133	ENSRNOT00000050820	1378419_at	protein_coding
ENSRNOG00000014674	ENSRNOT00000089553		protein_coding
ENSRNOG00000014674	ENSRNOT00000020662	1398384_at	protein_coding
ENSRNOG00000060516	ENSRNOT00000082865		protein_coding
ENSRNOG00000010029	ENSRNOT00000013359		protein_coding
ENSRNOG00000053681	ENSRNOT00000087760		miRNA
ENSRNOG00000057727	ENSRNOT00000089645		pseudogene
ENSRNOG00000059778	ENSRNOT00000088305		protein_coding
ENSRNOG00000012826	ENSRNOT00000017338	1379565_at	protein_coding
ENSRNOG00000061412	ENSRNOT00000087360		snoRNA
ENSRNOG00000020390	ENSRNOT00000027639	1382321_at	protein_coding
ENSRNOG00000011881	ENSRNOT00000078971	1374800_at	protein_coding
ENSRNOG00000011881	ENSRNOT00000078971	1381124_at	protein_coding
ENSRNOG00000011881	ENSRNOT00000078971	1393342_at	protein_coding
ENSRNOG00000011881	ENSRNOT00000078971	1397647_at	protein_coding
ENSRNOG00000011881	ENSRNOT00000078971	1393947_at	protein_coding
ENSRNOG00000011881	ENSRNOT00000050637	1381124_at	protein_coding
ENSRNOG00000011881	ENSRNOT00000050637	1393342_at	protein_coding
ENSRNOG00000011881	ENSRNOT00000050637	1397647_at	protein_coding
ENSRNOG00000011881	ENSRNOT00000050637	1393947_at	protein_coding
ENSRNOG00000061094	ENSRNOT00000091278		protein_coding
ENSRNOG00000001494	ENSRNOT00000002044	1398782_at	protein_coding
ENSRNOG00000053521	ENSRNOT00000078860		snoRNA
ENSRNOG00000020165	ENSRNOT00000027297	1389160_at	protein_coding
ENSRNOG00000046558	ENSRNOT00000074363	1367552_at	protein_coding
ENSRNOG00000011052	ENSRNOT00000014780	1395730_at	protein_coding
ENSRNOG00000011052	ENSRNOT00000014780	1388715_at	protein_coding
ENSRNOG00000016578	ENSRNOT00000022462	1394136_at	protein_coding
ENSRNOG00000016578	ENSRNOT00000022462	1373653_at	protein_coding
ENSRNOG00000045298	ENSRNOT00000070565		rRNA
ENSRNOG00000051455	ENSRNOT00000084450		snoRNA
ENSRNOG00000015903	ENSRNOT00000021491		protein_coding
ENSRNOG00000015903	ENSRNOT00000081173	1368603_at	protein_coding
ENSRNOG00000007243	ENSRNOT00000009573	1387965_at	protein_coding
ENSRNOG00000048242	ENSRNOT00000072165	1391177_at	protein_coding
ENSRNOG00000050157	ENSRNOT00000075225		miRNA
ENSRNOG00000011429	ENSRNOT00000015194		protein_coding
ENSRNOG00000029073	ENSRNOT00000042788		protein_coding
ENSRNOG00000013358	ENSRNOT00000018091	1384877_at	protein_coding
ENSRNOG00000013076	ENSRNOT00000088424	1384161_at	protein_coding
ENSRNOG00000013076	ENSRNOT00000088424	1369804_a_at	protein_coding
ENSRNOG00000013076	ENSRNOT00000088424	1386693_at	protein_coding
ENSRNOG00000013076	ENSRNOT00000018126	1369804_a_at	protein_coding
ENSRNOG00000013076	ENSRNOT00000087800	1369804_a_at	protein_coding
ENSRNOG00000054432	ENSRNOT00000088091		rRNA
ENSRNOG00000009030	ENSRNOT00000012280	1391955_at	protein_coding
ENSRNOG00000005135	ENSRNOT00000006867		protein_coding
ENSRNOG00000029280	ENSRNOT00000048706		protein_coding
ENSRNOG00000061065	ENSRNOT00000086781		misc_RNA
ENSRNOG00000002177	ENSRNOT00000002992	1373669_at	protein_coding
ENSRNOG00000011922	ENSRNOT00000077792		protein_coding
ENSRNOG00000011922	ENSRNOT00000017243	1383631_at	protein_coding
ENSRNOG00000061554	ENSRNOT00000077421		snoRNA
ENSRNOG00000022356	ENSRNOT00000066966	1379625_at	protein_coding
ENSRNOG00000022356	ENSRNOT00000090866	1379625_at	protein_coding
ENSRNOG00000048587	ENSRNOT00000074854		miRNA
ENSRNOG00000059911	ENSRNOT00000078964	1373228_at	protein_coding
ENSRNOG00000059911	ENSRNOT00000078964	1379091_at	protein_coding
ENSRNOG00000030616	ENSRNOT00000051979	1375080_at	protein_coding
ENSRNOG00000043159	ENSRNOT00000089015	1370660_at	protein_coding
ENSRNOG00000043159	ENSRNOT00000089091	1370660_at	protein_coding
ENSRNOG00000043159	ENSRNOT00000045611		protein_coding
ENSRNOG00000055597	ENSRNOT00000092029		protein_coding
ENSRNOG00000056117	ENSRNOT00000082807		snoRNA
ENSRNOG00000014761	ENSRNOT00000020017	1370373_at	protein_coding
ENSRNOG00000014761	ENSRNOT00000020017	1370372_at	protein_coding
ENSRNOG00000013766	ENSRNOT00000067018	1386880_at	protein_coding
ENSRNOG00000013766	ENSRNOT00000085601	1386880_at	protein_coding
ENSRNOG00000049995	ENSRNOT00000073557	1390412_at	protein_coding
ENSRNOG00000049995	ENSRNOT00000073557	1387130_at	protein_coding
ENSRNOG00000058573	ENSRNOT00000079603		misc_RNA
ENSRNOG00000042899	ENSRNOT00000057120	1389783_s_at	protein_coding
ENSRNOG00000042899	ENSRNOT00000057120	1375039_x_at	protein_coding
ENSRNOG00000020155	ENSRNOT00000065216	1379612_at	protein_coding
ENSRNOG00000020155	ENSRNOT00000083933		protein_coding
ENSRNOG00000040436	ENSRNOT00000062189		miRNA
ENSRNOG00000017703	ENSRNOT00000083942	1382043_at	protein_coding
ENSRNOG00000017703	ENSRNOT00000024018	1382043_at	protein_coding
ENSRNOG00000003806	ENSRNOT00000005055		protein_coding
ENSRNOG00000013314	ENSRNOT00000018425		protein_coding
ENSRNOG00000058636	ENSRNOT00000085276		miRNA
ENSRNOG00000017420	ENSRNOT00000023437	1370435_a_at	protein_coding
ENSRNOG00000017420	ENSRNOT00000023448	1370435_a_at	protein_coding
ENSRNOG00000017420	ENSRNOT00000084825	1370435_a_at	protein_coding
ENSRNOG00000001011	ENSRNOT00000001337	1385555_at	protein_coding
ENSRNOG00000054705	ENSRNOT00000080634		snoRNA
ENSRNOG00000060112	ENSRNOT00000077949	1388087_at	protein_coding
ENSRNOG00000058723	ENSRNOT00000085731		snoRNA
ENSRNOG00000029949	ENSRNOT00000044152		protein_coding
ENSRNOG00000050887	ENSRNOT00000046111		protein_coding
ENSRNOG00000042954	ENSRNOT00000068400	1385599_at	protein_coding
ENSRNOG00000014876	ENSRNOT00000020476	1383665_at	protein_coding
ENSRNOG00000014876	ENSRNOT00000082005		protein_coding
ENSRNOG00000060835	ENSRNOT00000086012		snoRNA
ENSRNOG00000008125	ENSRNOT00000010707		protein_coding
ENSRNOG00000009611	ENSRNOT00000012794		protein_coding
ENSRNOG00000012017	ENSRNOT00000016111		protein_coding
ENSRNOG00000060073	ENSRNOT00000078984		snRNA
ENSRNOG00000008972	ENSRNOT00000011883		protein_coding
ENSRNOG00000005931	ENSRNOT00000008211	1368399_a_at	protein_coding
ENSRNOG00000038619	ENSRNOT00000058944		pseudogene
ENSRNOG00000053991	ENSRNOT00000084651	1367967_at	protein_coding
ENSRNOG00000023023	ENSRNOT00000031458	1384879_at	protein_coding
ENSRNOG00000057202	ENSRNOT00000082280		snoRNA
ENSRNOG00000013892	ENSRNOT00000018787	1388859_at	protein_coding
ENSRNOG00000013892	ENSRNOT00000018787	1397846_at	protein_coding
ENSRNOG00000043419	ENSRNOT00000066190	1392512_at	protein_coding
ENSRNOG00000060457	ENSRNOT00000081998		snoRNA
ENSRNOG00000027263	ENSRNOT00000037659	1393727_at	protein_coding
ENSRNOG00000008195	ENSRNOT00000035628	1387774_at	protein_coding
ENSRNOG00000008195	ENSRNOT00000080676		protein_coding
ENSRNOG00000036588	ENSRNOT00000045446		protein_coding
ENSRNOG00000052952	ENSRNOT00000091759		protein_coding
ENSRNOG00000000395	ENSRNOT00000000444	1373809_at	protein_coding
ENSRNOG00000053882	ENSRNOT00000092190		lincRNA
ENSRNOG00000002881	ENSRNOT00000003901	1368673_at	protein_coding
ENSRNOG00000034246	ENSRNOT00000049535	1367685_at	protein_coding
ENSRNOG00000043026	ENSRNOT00000067441		protein_coding
ENSRNOG00000054089	ENSRNOT00000080989		lincRNA
