AFFY.ID	Gene.ID	Gene.Type
1368099_at	ENSRNOG00000009161	protein_coding
1368100_at	ENSRNOG00000036684	protein_coding
1368101_at	ENSRNOG00000016770	protein_coding
1368102_at	ENSRNOG00000017084	protein_coding
1368103_at	ENSRNOG00000001158	protein_coding
1368104_at	ENSRNOG00000023338	protein_coding
1368105_at	ENSRNOG00000023338	protein_coding
1368106_at	ENSRNOG00000011951	protein_coding
1368107_at	ENSRNOG00000017203	protein_coding
1368108_at	ENSRNOG00000047124	protein_coding
1368109_at	ENSRNOG00000010284	protein_coding
1368110_a_at	ENSRNOG00000000483	protein_coding
1368112_at	ENSRNOG00000018185	protein_coding
1368113_at	ENSRNOG00000001162	protein_coding
1368114_at	ENSRNOG00000042753	protein_coding
1368115_at	ENSRNOG00000046007	protein_coding
1368116_a_at	ENSRNOG00000003919	protein_coding
1368117_at	ENSRNOG00000028366	protein_coding
1368118_at	ENSRNOG00000042389	protein_coding
1368119_at	ENSRNOG00000019361	protein_coding
1368120_at	ENSRNOG00000015675	protein_coding
1368121_at	ENSRNOG00000017899	protein_coding
1368122_at	ENSRNOG00000007272	protein_coding
1368123_at	ENSRNOG00000014187	protein_coding
1368124_at	ENSRNOG00000014061	protein_coding
1368125_at	ENSRNOG00000019651	protein_coding
1368126_at	ENSRNOG00000000967	protein_coding
1368127_at	ENSRNOG00000016962	protein_coding
1368128_at	ENSRNOG00000016945	protein_coding
1368129_at	ENSRNOG00000016645	protein_coding
1368130_at	ENSRNOG00000002331	protein_coding
1368131_at	ENSRNOG00000004882	protein_coding
1368132_at	ENSRNOG00000002828	protein_coding
1368133_at	ENSRNOG00000007894	protein_coding
1368134_a_at	ENSRNOG00000015441	protein_coding
1368135_at	ENSRNOG00000010282	protein_coding
1368136_at	ENSRNOG00000008797	protein_coding
1368137_at	ENSRNOG00000005133	protein_coding
1368138_at	ENSRNOG00000005133	protein_coding
1368139_s_at	ENSRNOG00000013954	protein_coding
1368140_at	ENSRNOG00000009956	protein_coding
1368141_at	ENSRNOG00000010239	protein_coding
1368143_at	ENSRNOG00000007136	protein_coding
1368144_at	ENSRNOG00000003687	protein_coding
1368145_at	ENSRNOG00000001628	protein_coding
1368146_at	ENSRNOG00000003977	protein_coding
1368147_at	ENSRNOG00000003977	protein_coding
1368148_at	ENSRNOG00000005392	protein_coding
1368149_at	ENSRNOG00000008292	protein_coding
1368150_at	ENSRNOG00000010128	protein_coding
1368151_at	ENSRNOG00000019875	protein_coding
1368152_at	ENSRNOG00000017342	protein_coding
1368153_a_at	ENSRNOG00000008810	protein_coding
1368154_at	ENSRNOG00000012302	protein_coding
1368155_at	ENSRNOG00000047945	protein_coding
1368156_at	ENSRNOG00000018242	protein_coding
1368157_at	ENSRNOG00000013657	protein_coding
1368158_at	ENSRNOG00000031203	protein_coding
1368159_at	ENSRNOG00000018697	protein_coding
1368160_at	ENSRNOG00000058780	protein_coding
1368161_a_at	ENSRNOG00000038370	protein_coding
1368162_at	ENSRNOG00000020455	protein_coding
1368163_at	ENSRNOG00000030763	protein_coding
1368164_at	ENSRNOG00000011778	protein_coding
1368165_at	ENSRNOG00000060262	protein_coding
1368166_at	ENSRNOG00000021010	protein_coding
1368167_at	ENSRNOG00000006963	protein_coding
1368168_at	ENSRNOG00000004626	protein_coding
1368169_at	ENSRNOG00000011507	protein_coding
1368170_at	ENSRNOG00000006527	protein_coding
1368171_at	ENSRNOG00000014426	protein_coding
1368172_a_at	ENSRNOG00000014426	protein_coding
1368173_at	ENSRNOG00000016486	protein_coding
1368174_at	ENSRNOG00000005053	protein_coding
1368175_at	ENSRNOG00000006412	protein_coding
1368176_at	ENSRNOG00000009972	protein_coding
1368177_at	ENSRNOG00000014718	protein_coding
1368178_at	ENSRNOG00000000096	protein_coding
1368179_at	ENSRNOG00000049828	protein_coding
1368181_at	ENSRNOG00000005602	protein_coding
1368182_at	ENSRNOG00000026745	protein_coding
1368183_at	ENSRNOG00000051490	protein_coding
1368184_at	ENSRNOG00000001339	protein_coding
1368186_a_at	ENSRNOG00000012160	protein_coding
1368187_at	ENSRNOG00000008816	protein_coding
1368188_at	ENSRNOG00000001338	protein_coding
1368189_at	ENSRNOG00000020776	protein_coding
1368190_at	ENSRNOG00000002937	protein_coding
1368191_a_at	ENSRNOG00000016337	protein_coding
1368192_at	ENSRNOG00000003305	protein_coding
1368193_at	ENSRNOG00000058692	protein_coding
1368194_at	ENSRNOG00000017731	protein_coding
1368195_at	ENSRNOG00000002241	protein_coding
1368196_at	ENSRNOG00000000510	protein_coding
1368198_at	ENSRNOG00000007647	protein_coding
1368199_at	ENSRNOG00000006126	protein_coding
1368200_at	ENSRNOG00000016326	protein_coding
1368201_at	ENSRNOG00000014684	protein_coding
1368203_at	ENSRNOG00000019368	protein_coding
1368205_at	ENSRNOG00000053400	protein_coding
1368206_at	ENSRNOG00000015187	protein_coding
1368207_at	ENSRNOG00000021062	protein_coding
1368209_at	ENSRNOG00000008161	protein_coding
1368210_at	ENSRNOG00000004470	protein_coding
1368211_at	ENSRNOG00000018774	protein_coding
1368212_at	ENSRNOG00000029592	protein_coding
1368213_at	ENSRNOG00000001442	protein_coding
1368214_at	ENSRNOG00000018140	protein_coding
1368215_at	ENSRNOG00000019212	protein_coding
1368216_at	ENSRNOG00000017074	protein_coding
1368217_at	ENSRNOG00000013461	protein_coding
1368218_at	ENSRNOG00000013461	protein_coding
1368220_at	ENSRNOG00000011135	protein_coding
1368221_at	ENSRNOG00000014096	protein_coding
1368222_at	ENSRNOG00000014096	protein_coding
1368224_at	ENSRNOG00000010478	protein_coding
1368225_at	ENSRNOG00000060266	protein_coding
1368226_at	ENSRNOG00000018397	protein_coding
1368227_at	ENSRNOG00000028668	protein_coding
1368228_at	ENSRNOG00000009990	protein_coding
1368229_at	ENSRNOG00000004360	protein_coding
1368230_a_at	ENSRNOG00000020068	protein_coding
1368231_at	ENSRNOG00000019496	protein_coding
1368232_at	ENSRNOG00000049604	protein_coding
1368233_at	ENSRNOG00000029316	protein_coding
1368234_at	ENSRNOG00000051061	protein_coding
1368235_at	ENSRNOG00000030126	protein_coding
1368236_at	ENSRNOG00000011022	protein_coding
1368237_at	ENSRNOG00000060970	protein_coding
1368238_at	ENSRNOG00000006151	protein_coding
1368239_at	ENSRNOG00000011451	protein_coding
1368240_a_at	ENSRNOG00000012061	protein_coding
1368241_a_at	ENSRNOG00000000826	protein_coding
1368242_at	ENSRNOG00000046949	protein_coding
1368243_at	ENSRNOG00000014850	protein_coding
1368244_at	ENSRNOG00000020081	protein_coding
1368245_at	ENSRNOG00000038258	protein_coding
1368246_at	ENSRNOG00000018650	protein_coding
1368247_at	ENSRNOG00000050647	protein_coding
1368249_at	ENSRNOG00000017808	protein_coding
1368250_at	ENSRNOG00000014973	protein_coding
1368251_at	ENSRNOG00000018669	protein_coding
1368252_at	ENSRNOG00000007461	protein_coding
1368253_at	ENSRNOG00000024577	protein_coding
1368254_a_at	ENSRNOG00000010626	protein_coding
1368255_at	ENSRNOG00000023720	protein_coding
1368256_at	ENSRNOG00000010248	protein_coding
1368257_at	ENSRNOG00000038101	protein_coding
1368258_at	ENSRNOG00000003984	protein_coding
1368259_at	ENSRNOG00000007415	protein_coding
1368260_at	ENSRNOG00000005659	protein_coding
1368261_at	ENSRNOG00000047574	protein_coding
1368262_at	ENSRNOG00000002821	protein_coding
1368263_a_at	ENSRNOG00000018700	protein_coding
1368264_at	ENSRNOG00000016655	protein_coding
1368265_at	ENSRNOG00000028891	protein_coding
1368266_at	ENSRNOG00000013304	protein_coding
1368267_at	ENSRNOG00000010477	protein_coding
1368268_at	ENSRNOG00000027124	protein_coding
1368269_at	ENSRNOG00000020338	protein_coding
1368270_at	ENSRNOG00000015411	protein_coding
1368271_a_at	ENSRNOG00000010805	protein_coding
1368272_at	ENSRNOG00000016356	protein_coding
1368273_at	ENSRNOG00000009381	protein_coding
1368274_at	ENSRNOG00000012378	protein_coding
1368275_at	ENSRNOG00000032297	protein_coding
1368277_at	ENSRNOG00000009882	protein_coding
1368278_at	ENSRNOG00000008539	protein_coding
1368279_at	ENSRNOG00000011280	protein_coding
1368280_at	ENSRNOG00000016496	protein_coding
1368281_at	ENSRNOG00000015880	protein_coding
1368283_at	ENSRNOG00000001770	protein_coding
1368284_at	ENSRNOG00000017676	protein_coding
1368285_at	ENSRNOG00000011357	protein_coding
1368286_at	ENSRNOG00000022274	protein_coding
1368287_at	ENSRNOG00000017939	protein_coding
1368288_at	ENSRNOG00000003119	protein_coding
1368290_at	ENSRNOG00000014350	protein_coding
1368291_at	ENSRNOG00000010602	protein_coding
1368292_at	ENSRNOG00000033835	protein_coding
1368293_at	ENSRNOG00000008947	protein_coding
1368294_at	ENSRNOG00000009291	protein_coding
1368295_at	ENSRNOG00000017976	protein_coding
1368296_at	ENSRNOG00000017976	protein_coding
1368297_at	ENSRNOG00000012347	protein_coding
1368298_at	ENSRNOG00000002229	protein_coding
1368299_at	ENSRNOG00000030318	protein_coding
1368300_at	ENSRNOG00000001302	protein_coding
1368301_at	ENSRNOG00000001302	protein_coding
1368302_at	ENSRNOG00000006876	protein_coding
1368303_at	ENSRNOG00000020254	protein_coding
1368304_at	ENSRNOG00000003620	protein_coding
1368306_at	ENSRNOG00000003280	protein_coding
1368307_at	ENSRNOG00000018441	protein_coding
1368308_at	ENSRNOG00000004500	protein_coding
1368309_at	ENSRNOG00000001890	protein_coding
1368310_at	ENSRNOG00000030743	protein_coding
1368311_at	ENSRNOG00000016038	protein_coding
1368312_at	ENSRNOG00000021225	protein_coding
1368313_a_at	ENSRNOG00000019486	protein_coding
1368314_at	ENSRNOG00000012975	protein_coding
1368315_at	ENSRNOG00000007427	protein_coding
1368316_at	ENSRNOG00000014652	protein_coding
1368317_at	ENSRNOG00000009686	protein_coding
1368319_a_at	ENSRNOG00000047014	protein_coding
1368320_at	ENSRNOG00000031890	protein_coding
1368321_at	ENSRNOG00000019422	protein_coding
1368322_at	ENSRNOG00000003869	protein_coding
1368323_at	ENSRNOG00000005039	protein_coding
1368324_at	ENSRNOG00000001111	protein_coding
1368325_at	ENSRNOG00000051964	protein_coding
1368326_at	ENSRNOG00000006069	protein_coding
1368327_at	ENSRNOG00000048487	protein_coding
1368328_at	ENSRNOG00000059753	protein_coding
1368329_at	ENSRNOG00000018215	protein_coding
1368330_at	ENSRNOG00000002778	protein_coding
1368331_at	ENSRNOG00000015573	protein_coding
1368332_at	ENSRNOG00000031743	protein_coding
1368333_at	ENSRNOG00000015557	protein_coding
1368334_at	ENSRNOG00000006990	protein_coding
1368335_at	ENSRNOG00000045679	protein_coding
1368336_at	ENSRNOG00000012123	protein_coding
1368337_at	ENSRNOG00000036826	protein_coding
1368338_at	ENSRNOG00000015403	protein_coding
1368339_at	ENSRNOG00000004222	protein_coding
1368340_at	ENSRNOG00000000609	protein_coding
1368341_at	ENSRNOG00000019150	protein_coding
1368342_at	ENSRNOG00000018262	protein_coding
1368343_at	ENSRNOG00000009872	protein_coding
1368344_at	ENSRNOG00000000007	protein_coding
1368345_at	ENSRNOG00000027204	protein_coding
1368347_at	ENSRNOG00000020525	protein_coding
1368348_at	ENSRNOG00000003476	protein_coding
1368349_at	ENSRNOG00000003095	protein_coding
1368350_at	ENSRNOG00000006030	protein_coding
1368351_at	ENSRNOG00000032473	protein_coding
1368352_at	ENSRNOG00000019193	protein_coding
1368353_at	ENSRNOG00000002919	protein_coding
1368354_at	ENSRNOG00000049771	protein_coding
1368355_at	ENSRNOG00000014104	protein_coding
1368356_a_at	ENSRNOG00000009997	protein_coding
1368357_at	ENSRNOG00000018790	protein_coding
1368358_a_at	ENSRNOG00000004483	protein_coding
1368359_a_at	ENSRNOG00000001416	protein_coding
1368360_at	ENSRNOG00000017223	protein_coding
1368361_a_at	ENSRNOG00000017453	protein_coding
1368362_a_at	ENSRNOG00000030726	protein_coding
1368363_at	ENSRNOG00000008785	protein_coding
1368364_at	ENSRNOG00000009326	protein_coding
1368365_at	ENSRNOG00000002342	protein_coding
1368367_at	ENSRNOG00000029945	protein_coding
1368368_a_at	ENSRNOG00000021053	protein_coding
1368369_at	ENSRNOG00000014231	protein_coding
1368370_at	ENSRNOG00000020401	protein_coding
1368371_at	ENSRNOG00000020532	protein_coding
1368372_at	ENSRNOG00000032487	protein_coding
1368373_at	ENSRNOG00000021984	protein_coding
1368375_a_at	ENSRNOG00000003439	protein_coding
1368376_at	ENSRNOG00000007229	protein_coding
1368378_at	ENSRNOG00000047023	protein_coding
1368379_at	ENSRNOG00000002225	protein_coding
1368380_at	ENSRNOG00000010031	protein_coding
1368381_at	ENSRNOG00000015220	protein_coding
1368382_at	ENSRNOG00000012008	protein_coding
1368383_at	ENSRNOG00000047739	protein_coding
1368384_at	ENSRNOG00000031927	protein_coding
1368385_a_at	ENSRNOG00000003990	protein_coding
1368386_at	ENSRNOG00000003990	protein_coding
1368387_at	ENSRNOG00000001736	protein_coding
1368388_at	ENSRNOG00000012428	protein_coding
1368389_at	ENSRNOG00000020466	protein_coding
1368390_at	ENSRNOG00000010838	protein_coding
1368391_at	ENSRNOG00000000924	protein_coding
1368392_at	ENSRNOG00000000924	protein_coding
1368394_at	ENSRNOG00000054957	protein_coding
1368395_at	ENSRNOG00000060179	protein_coding
1368396_at	ENSRNOG00000010406	protein_coding
1368397_at	ENSRNOG00000001980	protein_coding
1368398_at	ENSRNOG00000033893	protein_coding
1368399_a_at	ENSRNOG00000005931	protein_coding
1368400_at	ENSRNOG00000011226	protein_coding
1368401_at	ENSRNOG00000054204	protein_coding
1368402_at	ENSRNOG00000025791	protein_coding
1368403_at	ENSRNOG00000012153	protein_coding
1368404_at	ENSRNOG00000014170	protein_coding
1368405_at	ENSRNOG00000013454	protein_coding
1368407_at	ENSRNOG00000002188	protein_coding
1368408_at	ENSRNOG00000011439	protein_coding
1368410_at	ENSRNOG00000020571	protein_coding
1368411_a_at	ENSRNOG00000011841	protein_coding
1368412_a_at	ENSRNOG00000006231	protein_coding
1368413_at	ENSRNOG00000008575	protein_coding
1368414_at	ENSRNOG00000020039	protein_coding
1368415_at	ENSRNOG00000046276	protein_coding
1368416_at	ENSRNOG00000002158	protein_coding
1368417_at	ENSRNOG00000018217	protein_coding
1368418_a_at	ENSRNOG00000011913	protein_coding
1368420_at	ENSRNOG00000011913	protein_coding
1368421_at	ENSRNOG00000013981	protein_coding
1368422_at	ENSRNOG00000006588	protein_coding
1368423_at	ENSRNOG00000001955	protein_coding
1368424_at	ENSRNOG00000019073	protein_coding
1368425_at	ENSRNOG00000003195	protein_coding
1368426_at	ENSRNOG00000006779	protein_coding
1368427_at	ENSRNOG00000009987	protein_coding
1368428_at	ENSRNOG00000004009	protein_coding
1368429_at	ENSRNOG00000061102	protein_coding
1368430_at	ENSRNOG00000007089	protein_coding
1368431_at	ENSRNOG00000021097	protein_coding
1368432_a_at	ENSRNOG00000000406	protein_coding
1368433_at	ENSRNOG00000005149	protein_coding
1368434_at	ENSRNOG00000014055	protein_coding
1368435_at	ENSRNOG00000019481	protein_coding
1368437_at	ENSRNOG00000002916	protein_coding
1368438_at	ENSRNOG00000011310	protein_coding
1368439_at	ENSRNOG00000011305	protein_coding
1368440_at	ENSRNOG00000007006	protein_coding
1368441_at	ENSRNOG00000019445	protein_coding
1368442_at	ENSRNOG00000016325	protein_coding
1368443_at	ENSRNOG00000015084	protein_coding
1368444_at	ENSRNOG00000019891	protein_coding
1368445_at	ENSRNOG00000019207	protein_coding
1368447_x_at	ENSRNOG00000013464	protein_coding
1368448_at	ENSRNOG00000012094	protein_coding
1368449_at	ENSRNOG00000054033	protein_coding
1368450_at	ENSRNOG00000058866	protein_coding
1368451_at	ENSRNOG00000061153	protein_coding
1368452_at	ENSRNOG00000028781	protein_coding
1368454_at	ENSRNOG00000016510	protein_coding
1368455_at	ENSRNOG00000017749	protein_coding
1368456_at	ENSRNOG00000007603	protein_coding
1368457_at	ENSRNOG00000007603	protein_coding
1368458_at	ENSRNOG00000009488	protein_coding
1368459_at	ENSRNOG00000051993	protein_coding
1368460_at	ENSRNOG00000017693	protein_coding
1368461_at	ENSRNOG00000018086	protein_coding
1368462_at	ENSRNOG00000005284	protein_coding
1368463_at	ENSRNOG00000011416	protein_coding
1368464_at	ENSRNOG00000018715	protein_coding
1368465_at	ENSRNOG00000058308	protein_coding
1368466_a_at	ENSRNOG00000014584	protein_coding
1368467_at	ENSRNOG00000004786	protein_coding
1368468_at	ENSRNOG00000008074	protein_coding
1368469_at	ENSRNOG00000051970	protein_coding
1368470_at	ENSRNOG00000007351	protein_coding
1368471_at	ENSRNOG00000008849	protein_coding
1368472_at	ENSRNOG00000053889	protein_coding
1368473_at	ENSRNOG00000017484	protein_coding
1368474_at	ENSRNOG00000014333	protein_coding
1368475_at	ENSRNOG00000019615	protein_coding
1368477_at	ENSRNOG00000017912	protein_coding
1368479_at	ENSRNOG00000023688	protein_coding
1368480_at	ENSRNOG00000055089	protein_coding
1368481_at	ENSRNOG00000015860	protein_coding
1368482_at	ENSRNOG00000047606	protein_coding
1368483_a_at	ENSRNOG00000026065	protein_coding
1368484_at	ENSRNOG00000001082	protein_coding
1368485_at	ENSRNOG00000050419	protein_coding
1368486_at	ENSRNOG00000001389	protein_coding
1368487_at	ENSRNOG00000002460	protein_coding
1368488_at	ENSRNOG00000011668	protein_coding
1368489_at	ENSRNOG00000020552	protein_coding
1368490_at	ENSRNOG00000017819	protein_coding
1368491_at	ENSRNOG00000016262	protein_coding
1368492_at	ENSRNOG00000006583	protein_coding
1368493_at	ENSRNOG00000017681	protein_coding
1368494_at	ENSRNOG00000011557	protein_coding
1368495_at	ENSRNOG00000060867	protein_coding
1368496_at	ENSRNOG00000006578	protein_coding
1368497_at	ENSRNOG00000046727	protein_coding
1368498_a_at	ENSRNOG00000010388	protein_coding
1368499_at	ENSRNOG00000061690	protein_coding
1368500_a_at	ENSRNOG00000003800	protein_coding
1368502_at	ENSRNOG00000014740	protein_coding
1368503_at	ENSRNOG00000011039	protein_coding
1368504_at	ENSRNOG00000019629	protein_coding
1368505_at	ENSRNOG00000002773	protein_coding
1368506_at	ENSRNOG00000002773	protein_coding
1368507_at	ENSRNOG00000007851	protein_coding
1368508_at	ENSRNOG00000007851	protein_coding
1368509_at	ENSRNOG00000019020	protein_coding
1368511_at	ENSRNOG00000048961	protein_coding
1368512_a_at	ENSRNOG00000051854	protein_coding
1368514_at	ENSRNOG00000029778	protein_coding
1368515_at	ENSRNOG00000016724	protein_coding
1368516_at	ENSRNOG00000021223	protein_coding
1368517_at	ENSRNOG00000007920	protein_coding
1368518_at	ENSRNOG00000017874	protein_coding
1368519_at	ENSRNOG00000001414	protein_coding
1368520_at	ENSRNOG00000055909	protein_coding
1368521_at	ENSRNOG00000019854	protein_coding
1368522_at	ENSRNOG00000031916	protein_coding
1368524_at	ENSRNOG00000055401	protein_coding
1368525_at	ENSRNOG00000017545	protein_coding
1368526_at	ENSRNOG00000015660	protein_coding
1368527_at	ENSRNOG00000002525	protein_coding
1368529_at	ENSRNOG00000023841	protein_coding
1368530_at	ENSRNOG00000030187	protein_coding
1368531_at	ENSRNOG00000043237	protein_coding
1368532_at	ENSRNOG00000017908	protein_coding
1368533_at	ENSRNOG00000012294	protein_coding
1368534_at	ENSRNOG00000021256	protein_coding
1368536_at	ENSRNOG00000004089	protein_coding
1368539_at	ENSRNOG00000006639	protein_coding
1368540_at	ENSRNOG00000010694	protein_coding
1368541_at	ENSRNOG00000060329	protein_coding
1368542_at	ENSRNOG00000014658	protein_coding
1368543_at	ENSRNOG00000013925	protein_coding
1368544_a_at	ENSRNOG00000015588	protein_coding
1368546_at	ENSRNOG00000011015	protein_coding
1368547_at	ENSRNOG00000048726	protein_coding
1368548_at	ENSRNOG00000005367	protein_coding
1368549_at	ENSRNOG00000008927	protein_coding
1368551_at	ENSRNOG00000004160	protein_coding
1368552_at	ENSRNOG00000006593	protein_coding
1368553_at	ENSRNOG00000028713	protein_coding
1368554_at	ENSRNOG00000017725	protein_coding
1368555_at	ENSRNOG00000020699	protein_coding
1368558_s_at	ENSRNOG00000000853	protein_coding
1368560_at	ENSRNOG00000033796	protein_coding
1368561_at	ENSRNOG00000015538	protein_coding
